question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx,provider
一般的に、主語と見なされる文法項は何を伴うか？,一般的には格助詞「ガ」を伴う文法項が主語と見なされる。,fact,wikipedia_ja_2_日本語_chunk_38,wikipedia_ja_2_日本語,wikipedia_ja,38,gemini
三上の説に対し、日本語の文に主語が必須であると主張する学説で、少数派とされているのはどのような学派を除いたグループですか？,生成文法や鈴木重幸らの言語学研究会グループなど、主語に統語上の重要な役割を認める学派を除いたグループが少数派とされています。,fact,wikipedia_ja_2_日本語_chunk_39,wikipedia_ja_2_日本語,wikipedia_ja,39,gemini
森重敏は、日本語の文における主述関係をどのように捉えていますか？,森重敏は、日本語の文においても主述関係が骨子であるとの立場を採っていますが、その主語・述語は一般に言われるものとは様相が異なっています.,fact,wikipedia_ja_2_日本語_chunk_39,wikipedia_ja_2_日本語,wikipedia_ja,39,gemini
学校教育における文法では、文の基本として何を用いますか？,学校教育における文法（学校文法）では、主語・述語を基本とした伝統的な文法用語を用いるのが一般的です。,fact,wikipedia_ja_2_日本語_chunk_39,wikipedia_ja_2_日本語,wikipedia_ja,39,gemini
文の構造を説明するために、主語と述語以外に必要な要素は何ですか？,文の構造を十分に説明するためには、主語・述語に加えて、修飾語などの要素が必要です。,reason,wikipedia_ja_2_日本語_chunk_39,wikipedia_ja_2_日本語,wikipedia_ja,39,gemini
学校文法で文の成分として挙げられている5つは何ですか？,学校文法では、「主語」「述語」「修飾語」「接続語」「独立語」の5つが文の成分として挙げられています。,fact,wikipedia_ja_2_日本語_chunk_40,wikipedia_ja_2_日本語,wikipedia_ja,40,gemini
学校文法において「並立語」や「補助語」が文の成分として扱われないのはなぜですか？,学校文法では、「並立語」や「補助語」は文節同士の関係を表す概念であり、常に連文節として他の成分になるため、独立した文の成分とはされていません。,reason,wikipedia_ja_2_日本語_chunk_40,wikipedia_ja_2_日本語,wikipedia_ja,40,gemini
「並立の関係」と「並立語」という用語の違いは何ですか？,「並立の関係」は文節/連文節同士の関係を表す概念であり、「並立語」という用語は教科書では採用されていません。,comparison,wikipedia_ja_2_日本語_chunk_40,wikipedia_ja_2_日本語,wikipedia_ja,40,gemini
学校文法における文の成分の考え方を、文章作成に応用すると、どのような点に注意すべきですか？,文節同士の関係性を意識し、文の成分がどのように構成されているかを理解することで、より正確で分かりやすい文章を作成できます。,application,wikipedia_ja_2_日本語_chunk_40,wikipedia_ja_2_日本語,wikipedia_ja,40,gemini
学校図書を除く教科書では、単文節と連文節でできているものをそれぞれ何と呼んでいますか？,単文節でできているものを「－語」、連文節でできているものを「－部」と呼んでいます。,fact,wikipedia_ja_2_日本語_chunk_41,wikipedia_ja_2_日本語,wikipedia_ja,41,gemini
学校図書の教科書では、文節/連文節どうしの関係概念といわゆる成分をそれぞれ何と呼んでいますか？,文節/連文節どうしの関係概念を「－語」、いわゆる成分を「－部」と呼んでいます。,fact,wikipedia_ja_2_日本語_chunk_41,wikipedia_ja_2_日本語,wikipedia_ja,41,gemini
述語は文においてどのような役割を果たしますか？,述語は文をまとめる重要な役割を果たします。,reason,wikipedia_ja_2_日本語_chunk_41,wikipedia_ja_2_日本語,wikipedia_ja,41,gemini
連用修飾語は何に係る修飾語ですか？,連用修飾語は用言に係る修飾語です。,fact,wikipedia_ja_2_日本語_chunk_41,wikipedia_ja_2_日本語,wikipedia_ja,41,gemini
「弟に算数を教える」という文において、「弟に」「算数を」は何と呼ばれるか？,「教える」にかかる連用修飾語と呼ばれる。,fact,wikipedia_ja_2_日本語_chunk_42,wikipedia_ja_2_日本語,wikipedia_ja,42,gemini
補充成分と修飾成分の違いは何か？,補充成分は文の根幹をなし、欠くと事実関係が伝わらないが、修飾成分は欠いてもそれほど支障がないとされる。,comparison,wikipedia_ja_2_日本語_chunk_42,wikipedia_ja_2_日本語,wikipedia_ja,42,gemini
「私の本」における「私の」は、何という修飾語か？,連体修飾語である。,fact,wikipedia_ja_2_日本語_chunk_42,wikipedia_ja_2_日本語,wikipedia_ja,42,gemini
「算数をみっちり教える。」という文において、「みっちり」は文の根幹をなす成分か？,「みっちり」は修飾成分であり、文の根幹をなす補充成分ではない。,fact,wikipedia_ja_2_日本語_chunk_42,wikipedia_ja_2_日本語,wikipedia_ja,42,gemini
鈴木重幸らが連体修飾語を「規定語」と呼ぶのはなぜですか？,彼らは連体修飾語が、ものを表す文の成分に特徴を付与し、そのものがどんなものであるかを規定（限定）する文の成分であると考えているからです。,reason,wikipedia_ja_2_日本語_chunk_43,wikipedia_ja_2_日本語,wikipedia_ja,43,gemini
接続語の例を2つ挙げてください。,「疲れたので、動けない。」の「疲れたので」や、「今日は晴れた。だから、ピクニックに行こう。」の「だから」が接続語の例です。,fact,wikipedia_ja_2_日本語_chunk_43,wikipedia_ja_2_日本語,wikipedia_ja,43,gemini
接続詞は品詞分類においてどのような特徴がありますか？,品詞分類では、常に接続語となる品詞を接続詞とします。,fact,wikipedia_ja_2_日本語_chunk_43,wikipedia_ja_2_日本語,wikipedia_ja,43,gemini
独立語の役割は何ですか？,独立語は、文の他の部分に係ったり、他の部分を受けたりすることがありません。,fact,wikipedia_ja_2_日本語_chunk_43,wikipedia_ja_2_日本語,wikipedia_ja,43,gemini
独立語としてのみ用いられる品詞は何ですか？,感動詞が独立語としてのみ用いられる品詞です。,fact,wikipedia_ja_2_日本語_chunk_44,wikipedia_ja_2_日本語,wikipedia_ja,44,gemini
日本語において、名詞や形容動詞語幹は独立語として用いられますか？,はい、名詞や形容動詞語幹も独立語として用いられます。,fact,wikipedia_ja_2_日本語_chunk_44,wikipedia_ja_2_日本語,wikipedia_ja,44,gemini
並立語「ミカンとリンゴを買う。」において、「ミカンとリンゴを」は文のどの部分に相当しますか？,「ミカンとリンゴを」は連用修飾部に相当します。,fact,wikipedia_ja_2_日本語_chunk_44,wikipedia_ja_2_日本語,wikipedia_ja,44,gemini
現行の学校文法では、日本語の文法成分に英語のような目的語や補語は存在するとされていますか？,現行の学校文法では、英語にあるような目的語や補語などの成分はないとされています。,fact,wikipedia_ja_2_日本語_chunk_44,wikipedia_ja_2_日本語,wikipedia_ja,44,gemini
学校文法において、「私は本を読む。」はどのような文型として解釈されるか？,学校文法に従えば、「主語‐目的語‐動詞」(SOV) 文型というよりは、「主語‐修飾語‐述語」文型と解釈される。,fact,wikipedia_ja_2_日本語_chunk_45,wikipedia_ja_2_日本語,wikipedia_ja,45,gemini
鈴木重幸・鈴木康之らは、「連用修飾語」のうち、「目的語」に当たる語を何と呼んでいるか？,「連用修飾語」のうち、「目的語」に当たる語は、述語の表す動きや状態の成立に加わる対象を表す「対象語」であるとしている。,fact,wikipedia_ja_2_日本語_chunk_45,wikipedia_ja_2_日本語,wikipedia_ja,45,gemini
高橋太郎・鈴木泰・工藤真由美らが「補語」と呼ぶ文の成分は、鈴木重幸・鈴木康之らの言う何と同じか？,高橋太郎・鈴木泰・工藤真由美らが「補語」と呼ぶ文の成分は、鈴木重幸・鈴木康之らの言う「対象語」と同じである。,comparison,wikipedia_ja_2_日本語_chunk_45,wikipedia_ja_2_日本語,wikipedia_ja,45,gemini
「明日、学校で運動会がある。」という文における「明日」は、文の成分として何と呼ばれるか？,「明日、学校で運動会がある。」という文における「明日」は、文の成分として「状況語」と呼ばれる。,fact,wikipedia_ja_2_日本語_chunk_45,wikipedia_ja_2_日本語,wikipedia_ja,45,gemini
状況語とは、文の中でどのような役割を果たす成分のことですか？,状況語は、出来事や有様の成り立つ状況（時、場所、原因、目的など）を述べるために用いられる文の成分で、出来事や有様を表す部分の「とりまき」や「額縁」のような役割を果たします。,fact,wikipedia_ja_2_日本語_chunk_46,wikipedia_ja_2_日本語,wikipedia_ja,46,gemini
学校文法における連用修飾語と状況語の違いは何ですか？,連用修飾語は述語の表す内的な属性を表すのに対し、状況語は外的状況を表すという違いがあります。,comparison,wikipedia_ja_2_日本語_chunk_46,wikipedia_ja_2_日本語,wikipedia_ja,46,gemini
日本語の修飾語の特徴は何ですか？,日本語では、修飾語は常に被修飾語の前に位置するという特徴があります。,fact,wikipedia_ja_2_日本語_chunk_46,wikipedia_ja_2_日本語,wikipedia_ja,46,gemini
「雨だから学校に遅刻した」という文における状況語は何ですか？,この文における状況語は「雨だから」です。,application,wikipedia_ja_2_日本語_chunk_46,wikipedia_ja_2_日本語,wikipedia_ja,46,gemini
「ぐんぐん進む」という表現において、「ぐんぐん」は何を修飾していますか？,「ぐんぐん」は「進む」という動詞を修飾する修飾語です。,fact,wikipedia_ja_2_日本語_chunk_47,wikipedia_ja_2_日本語,wikipedia_ja,47,gemini
日本国憲法前文の例で、文意を取りにくくしている原因は何ですか？,主語と述語の間に長い修飾語が介在しているため、文意が分かりにくくなっています。,reason,wikipedia_ja_2_日本語_chunk_47,wikipedia_ja_2_日本語,wikipedia_ja,47,gemini
日本語の修飾語と英語の修飾語の配置の違いについて説明してください。,日本語では修飾語が主語・述語の間に挟まることがあるが、英語では主語と述語が隣り合うことが多いです。,comparison,wikipedia_ja_2_日本語_chunk_47,wikipedia_ja_2_日本語,wikipedia_ja,47,gemini
本文を参考に、修飾語が長くなることで読解が難しくなる例を一つ挙げてください。,日本国憲法前文において、主語である「われら」と述語である「信ずる」の間に長い修飾語が挿入されている箇所は読解が難しい例と言えます。,application,wikipedia_ja_2_日本語_chunk_47,wikipedia_ja_2_日本語,wikipedia_ja,47,gemini
日本語の文では、文構造を把握しやすいのはなぜですか？,日本語の文では、「馬」に係る連体修飾語が前に来ているため、文構造がわかりやすくなっています。,reason,wikipedia_ja_2_日本語_chunk_48,wikipedia_ja_2_日本語,wikipedia_ja,48,gemini
英語の文では、文構造を把握しづらいのはなぜですか？,英語の文では、「The horse」を修飾する語句が後に来ているため、文構造が把握しづらくなっています。,reason,wikipedia_ja_2_日本語_chunk_48,wikipedia_ja_2_日本語,wikipedia_ja,48,gemini
英文「The horse raced past the barn fell」を読んだ時、動詞の候補はいくつありますか？,この英文では、「raced」と「fell」の2つの動詞が候補として考えられます。,fact,wikipedia_ja_2_日本語_chunk_48,wikipedia_ja_2_日本語,wikipedia_ja,48,gemini
英文「The horse raced past the barn fell」は、具体的にどのような解釈ができますか？,この英文は、「崩れる納屋のそばを馬が素早く走り抜けた」または「納屋のそばを走らされた馬が倒れた」と解釈できます。,application,wikipedia_ja_2_日本語_chunk_48,wikipedia_ja_2_日本語,wikipedia_ja,48,gemini
品詞と文の成分は、どのように区別されるか？,品詞は単語の種類（名詞、動詞など）であり、文の成分は文における役割（主語、述語など）である。一つの品詞が複数の文の成分になりうる。,fact,wikipedia_ja_2_日本語_chunk_49,wikipedia_ja_2_日本語,wikipedia_ja,49,gemini
なぜ「事物を表す単語が名詞」という説明は定義として成立しないのか？,例外がいくらでも挙げられるため、この説明は名詞の定義として不十分である。,reason,wikipedia_ja_2_日本語_chunk_49,wikipedia_ja_2_日本語,wikipedia_ja,49,gemini
副詞、連体詞、接続詞、感動詞は、文の成分として主にどのような働きをするか？,副詞は連用修飾語、連体詞は連体修飾語、接続詞は接続語、感動詞は独立語として用いられる。,fact,wikipedia_ja_2_日本語_chunk_49,wikipedia_ja_2_日本語,wikipedia_ja,49,gemini
名詞「本」は、文の中でどのような成分になりうるか具体例を挙げてください。,「本を読む」の「本」は目的語、「本棚の本」の「本」は修飾語になる。,application,wikipedia_ja_2_日本語_chunk_49,wikipedia_ja_2_日本語,wikipedia_ja,49,gemini
橋本進吉は品詞分類において何を重視しましたか？,橋本進吉は、単語の意味ではなく、形式的特徴を重視して品詞分類を行いました。,fact,wikipedia_ja_2_日本語_chunk_50,wikipedia_ja_2_日本語,wikipedia_ja,50,gemini
学校文法が橋本進吉の考え方に基づいている理由は何ですか？,橋本進吉の考え方は初学者にも分かりやすいため、学校文法もその考え方に基づいています。,reason,wikipedia_ja_2_日本語_chunk_50,wikipedia_ja_2_日本語,wikipedia_ja,50,gemini
自立語と付属語の主な違いは何ですか？,自立語は単独で文節を作れるのに対し、付属語は単独で文節を作れず、自立語に付属して用いられます。,comparison,wikipedia_ja_2_日本語_chunk_50,wikipedia_ja_2_日本語,wikipedia_ja,50,gemini
日本語が膠着語に分類される理由を説明してください。,日本語では、自立語の後に接辞や付属語を次々につけ足して文法的な役割などを示すため、膠着語に分類されます。,reason,wikipedia_ja_2_日本語_chunk_50,wikipedia_ja_2_日本語,wikipedia_ja,50,gemini
副詞、連体詞、接続詞、感動詞はそれぞれ文中でどのような役割を果たすか？,副詞は連用修飾語、連体詞は連体修飾語、接続詞は接続語、感動詞は独立語として用いられる。,fact,wikipedia_ja_2_日本語_chunk_51,wikipedia_ja_2_日本語,wikipedia_ja,51,gemini
形容詞と形容動詞を区別する最も簡単な方法は何か？,活用がある自立語のうち、終止・連体形が「い」で終わるものが形容詞、「な」で終わるものが形容動詞である。,fact,wikipedia_ja_2_日本語_chunk_51,wikipedia_ja_2_日本語,wikipedia_ja,51,gemini
形容動詞を一品詞として認めることに否定的な研究者がいるのはなぜか？,テキストからは、形容動詞を一品詞として認めることに否定的な研究者がいる理由は明示されていない。,reason,wikipedia_ja_2_日本語_chunk_51,wikipedia_ja_2_日本語,wikipedia_ja,51,gemini
名詞と体言という用語は、具体的にどのような点で混同されやすいか？,テキストからは、名詞と体言がどのような点で混同されやすいかについての具体的な説明はない。,application,wikipedia_ja_2_日本語_chunk_51,wikipedia_ja_2_日本語,wikipedia_ja,51,gemini
学校文法における「用言」とは何を指しますか？,学校文法では、「用言」は活用のある自立語であり、具体的には動詞、形容詞、形容動詞を指します。,fact,wikipedia_ja_2_日本語_chunk_52,wikipedia_ja_2_日本語,wikipedia_ja,52,gemini
なぜ、文の成分のうち主語になりうる場合は「名詞」と称するのですか？,「名詞」は文の成分の中で主語になるという役割に着目した分類であり、主語としての機能を明確にするために「名詞」と称します。,reason,wikipedia_ja_2_日本語_chunk_52,wikipedia_ja_2_日本語,wikipedia_ja,52,gemini
古来の言葉の分類と現在の学校文法における「体言」の違いは何ですか？,古来は大ざっぱに活用しない語を「体言」と称しましたが、現在の学校文法では「体言」は名詞（および代名詞・数詞）を指します。,comparison,wikipedia_ja_2_日本語_chunk_52,wikipedia_ja_2_日本語,wikipedia_ja,52,gemini
「春が来た」という文において、助詞はどれですか？,「春が来た」という文における助詞は「が」です。,application,wikipedia_ja_2_日本語_chunk_52,wikipedia_ja_2_日本語,wikipedia_ja,52,gemini
助詞は大きく何種類に分けられますか？,助詞は格助詞、接続助詞、副助詞、終助詞の4種類に分けられます。,fact,wikipedia_ja_2_日本語_chunk_53,wikipedia_ja_2_日本語,wikipedia_ja,53,gemini
鈴木重幸らは助詞を単語として扱っていますか？,いいえ、鈴木重幸らは助詞を単語とは認めず、付属辞として単語の一部として扱っています。,fact,wikipedia_ja_2_日本語_chunk_53,wikipedia_ja_2_日本語,wikipedia_ja,53,gemini
接続助詞の中でも、鈴木重幸らが単語の一部としたものと語尾としたもので違いはありますか？,はい、接続助詞のうち「し」「が」「けれども」などは単語の一部とされ、「て（で）」や条件形の「ば」などは語尾とされています。,reason,wikipedia_ja_2_日本語_chunk_53,wikipedia_ja_2_日本語,wikipedia_ja,53,gemini
「〜たり」はどのような助詞に分類されますか？また、具体的な使用例を挙げてください。,「〜たり」は接続助詞に分類され、並べ立てるときに使われます。例：「本を読んだり、音楽を聴いたりする。」,application,wikipedia_ja_2_日本語_chunk_53,wikipedia_ja_2_日本語,wikipedia_ja,53,gemini
助動詞の主要な役割は何ですか？,助動詞は動詞に付属して、態、極性、時制、相、法などの情報を加える役割を持ちます。,fact,wikipedia_ja_2_日本語_chunk_54,wikipedia_ja_2_日本語,wikipedia_ja,54,gemini
山田孝雄は助動詞をどのように捉えていますか？,山田孝雄は助動詞を認めず、動詞から分出される語尾（複語尾）と見なしています。,fact,wikipedia_ja_2_日本語_chunk_54,wikipedia_ja_2_日本語,wikipedia_ja,54,gemini
時枝誠記が助動詞としない語は何ですか？,時枝誠記は、「れる（られる）」と「せる（させる）」を助動詞とせず、動詞の接尾語としています。,fact,wikipedia_ja_2_日本語_chunk_54,wikipedia_ja_2_日本語,wikipedia_ja,54,gemini
鈴木重幸らは助動詞を単語として認めない、ということは、従来の助動詞の定義とどう違うのですか？,従来の助動詞の定義では、助動詞を独立した単語として扱いますが、鈴木重幸らは大部分の助動詞を単語とは認めないため、助動詞の品詞分類において異論があることを示しています。,reason,wikipedia_ja_2_日本語_chunk_54,wikipedia_ja_2_日本語,wikipedia_ja,54,gemini
日本語において、名詞が文中でどのような役割を担っているかを示すために何が用いられますか？,名詞が文中でどのような役割を担っているかを示すために、格助詞（「が」「を」「に」など）が名詞の後に置かれます。,fact,wikipedia_ja_2_日本語_chunk_55,wikipedia_ja_2_日本語,wikipedia_ja,55,gemini
日本語の語順が比較的自由である理由は何ですか？,日本語は語順によって格を示す言語ではないため、格助詞によって文中の役割が示されるので、語順が比較的自由です。,reason,wikipedia_ja_2_日本語_chunk_55,wikipedia_ja_2_日本語,wikipedia_ja,55,gemini
「ない」「ます」「れる」などは、動詞の語尾と接尾辞のどちらに分類されますか？,「ない」「ます」「れる」などは、動詞の語尾ではなく接尾辞として分類され、単語の一部とみなされます。,fact,wikipedia_ja_2_日本語_chunk_55,wikipedia_ja_2_日本語,wikipedia_ja,55,gemini
テキストに記載されている文を参考に、格助詞を用いて語順を入れ替えても意味が変わらない例文を作成してください。,例：「妹が　兄に　プレゼントを　渡しました。」は、「プレゼントを　妹が　兄に　渡しました。」としても意味は変わりません。,application,wikipedia_ja_2_日本語_chunk_55,wikipedia_ja_2_日本語,wikipedia_ja,55,gemini
格助詞の典型的な機能は何ですか？,述語を連用修飾する名詞が述語とどのような関係にあるかを示すことです。ただし、「の」は連体修飾に使われ、名詞同士の関係を示します。,fact,wikipedia_ja_2_日本語_chunk_56,wikipedia_ja_2_日本語,wikipedia_ja,56,gemini
なぜ格助詞を省略すると誤解が生じる可能性があるのですか？,格助詞を省略した場合、文脈がないと最初に来る部分が「が」格相当と見なされるため、本来の格とは異なる解釈をされる可能性があるからです。,reason,wikipedia_ja_2_日本語_chunk_56,wikipedia_ja_2_日本語,wikipedia_ja,56,gemini
格助詞「が」「を」「に」は、話し言葉でどうなることが多いですか？,話し言葉においては、脱落することが多いです。,fact,wikipedia_ja_2_日本語_chunk_56,wikipedia_ja_2_日本語,wikipedia_ja,56,gemini
主体を表さない「が」の例を挙げてください。,「水が飲みたい」の「が」が該当します。,fact,wikipedia_ja_2_日本語_chunk_56,wikipedia_ja_2_日本語,wikipedia_ja,56,gemini
話し言葉において脱落しない格助詞の例を挙げてください。,「へ」「と」「から」「より」「で」などの格助詞は、話し言葉においても脱落しません。,fact,wikipedia_ja_2_日本語_chunk_57,wikipedia_ja_2_日本語,wikipedia_ja,57,gemini
題述構造の文において、特定の格助詞はどのように変化しますか？,題述構造の文では、特定の格助詞が「は」に置き換わります。例えば、「空が 青い。」は「空は 青い。」となります。,fact,wikipedia_ja_2_日本語_chunk_57,wikipedia_ja_2_日本語,wikipedia_ja,57,gemini
動詞によって、文に必要な格助詞の種類と数はどのように変わりますか？,動詞によって、文に必要な格助詞の種類と数は異なります。例えば、「走る」には「が」格が必要ですが、「教える」には「が」格に加えて「で」格が必要になる場合があります。,reason,wikipedia_ja_2_日本語_chunk_57,wikipedia_ja_2_日本語,wikipedia_ja,57,gemini
「猫が 遊ぶ」という文を参考に、「が」格を必要とする別の文を作成してください。,「犬が 吠える」という文も、「が」格を必要とする文の一例です。,application,wikipedia_ja_2_日本語_chunk_57,wikipedia_ja_2_日本語,wikipedia_ja,57,gemini
「教える」という動詞は、どのような格を必要とすることがありますか？,「教える」は、「が・で」格または「が・に・を」格を必要とすることがあります。これは、「教える」の意味によって異なります。,fact,wikipedia_ja_2_日本語_chunk_58,wikipedia_ja_2_日本語,wikipedia_ja,58,gemini
「教壇に立つ」という意味の「教える」に必要な格は何ですか？,「教壇に立つ」という意味の「教える」は、「が・で」格が必要です。,fact,wikipedia_ja_2_日本語_chunk_58,wikipedia_ja_2_日本語,wikipedia_ja,58,gemini
「説明して分かるようにさせる」という意味の「教える」に必要な格は何ですか？,「説明して分かるようにさせる」という意味の「教える」は、「が・に・を」格が必要です。,fact,wikipedia_ja_2_日本語_chunk_58,wikipedia_ja_2_日本語,wikipedia_ja,58,gemini
必須格とは何ですか？,必須格とは、それぞれの文を文法的に成立させるのに必要な格のことです。,definition,wikipedia_ja_2_日本語_chunk_58,wikipedia_ja_2_日本語,wikipedia_ja,58,gemini
活用語とは何ですか？,活用語とは、語尾変化（活用）をする語を総称したものです。,fact,wikipedia_ja_2_日本語_chunk_59,wikipedia_ja_2_日本語,wikipedia_ja,59,gemini
学校文法では、口語の活用語について、いくつの活用形を認めていますか？,学校文法では、口語の活用語について、6つの活用形を認めています。,fact,wikipedia_ja_2_日本語_chunk_59,wikipedia_ja_2_日本語,wikipedia_ja,59,gemini
なぜ活用形と文中での役割は、1対1で対応しているわけではないのですか？,「選手が球を打ちました。」の「打ち」のように、連用形が連用修飾語ではなく、述語の一部となる場合があるからです。,reason,wikipedia_ja_2_日本語_chunk_59,wikipedia_ja_2_日本語,wikipedia_ja,59,gemini
口語の仮定形「打てば」と文語の已然形「打てば」の意味の違いは何ですか？,口語の「打てば」は仮定を表しますが、文語の「打てば」は「已（すで）に打ったので」の意味を表します。,comparison,wikipedia_ja_2_日本語_chunk_59,wikipedia_ja_2_日本語,wikipedia_ja,59,gemini
口語と文語における形容詞・形容動詞の命令形の違いは何ですか？,口語では形容詞・形容動詞に命令形はないが、文語には存在する。,fact,wikipedia_ja_2_日本語_chunk_60,wikipedia_ja_2_日本語,wikipedia_ja,60,gemini
口語における動詞の活用は、何種類に分類されますか？,口語の動詞の活用は、五段活用、上一段活用、下一段活用、カ行変格活用（カ変）、サ行変格活用（サ変）の5種類に分類される。,fact,wikipedia_ja_2_日本語_chunk_60,wikipedia_ja_2_日本語,wikipedia_ja,60,gemini
日本語の語彙について、「自然を表す語彙が多い」という評判は、どのような根拠に基づいていますか？,「自然を表す語彙が多い」という評判は、人々の直感から来る評判という意味以上のものではない。,reason,wikipedia_ja_2_日本語_chunk_60,wikipedia_ja_2_日本語,wikipedia_ja,60,gemini
旧版『分類語彙表』による分野ごとの語彙量の比較において、名詞（体の類）で最も多い割合を占めるのはどの分野ですか？,「人間活動―精神および行為」に属するものが27.0%で最も多い。,fact,wikipedia_ja_2_日本語_chunk_60,wikipedia_ja_2_日本語,wikipedia_ja,60,gemini
日本語の語彙において、「自然」よりも「精神」や「行為」を表す語彙が多いという結果は、日本語の語彙の特徴を直接示すと言えるか？,いいえ、この結果だけでは日本語の語彙の特徴を示すとは言えません。他の言語との比較が必要となります。,fact,wikipedia_ja_2_日本語_chunk_61,wikipedia_ja_2_日本語,wikipedia_ja,61,gemini
現代語・標準語の日本語の一人称として用いられる語彙の例を3つ挙げてください。,「わたくし」「わたし」「あたし」などが一人称の例として挙げられます。,fact,wikipedia_ja_2_日本語_chunk_61,wikipedia_ja_2_日本語,wikipedia_ja,61,gemini
日本語の人称語彙は固定化していると言えますか？,いいえ、日本語の人称語彙はあまり固定化していません。,fact,wikipedia_ja_2_日本語_chunk_61,wikipedia_ja_2_日本語,wikipedia_ja,61,gemini
現代語・標準語の日本語の二人称として用いられる語彙の例を3つ挙げてください。,「あなた」「あんた」「おまえ」などが二人称の例として挙げられます。,fact,wikipedia_ja_2_日本語_chunk_61,wikipedia_ja_2_日本語,wikipedia_ja,61,gemini
日本語の一人称代名詞には、どのような種類がありますか？,文献上には、「あたくし」「あたい」「わし」など、方言や古語を含めると多様な種類の一人称代名詞が存在します。,fact,wikipedia_ja_2_日本語_chunk_62,wikipedia_ja_2_日本語,wikipedia_ja,62,gemini
日本語の一人称と二人称代名詞の多様性は、英語、フランス語、ドイツ語と比較してどのような特徴がありますか？,英語、フランス語、ドイツ語に比べて、日本語の一人称・二人称代名詞の種類が非常に豊富であることが特徴的です。,comparison,wikipedia_ja_2_日本語_chunk_62,wikipedia_ja_2_日本語,wikipedia_ja,62,gemini
「おまえさん」「てめえ」「貴様」は、どのような種類の代名詞ですか？,これらは、日本語の二人称代名詞の例です。,fact,wikipedia_ja_2_日本語_chunk_62,wikipedia_ja_2_日本語,wikipedia_ja,62,gemini
日本語の一人称代名詞が多様である理由は何ですか？,テキストからは直接的な理由は示されていませんが、方言、近代語、古語など様々な要因が影響していると考えられます。,reason,wikipedia_ja_2_日本語_chunk_62,wikipedia_ja_2_日本語,wikipedia_ja,62,gemini
日本語における本来の人称代名詞は何か？,日本語における本来の人称代名詞は、一人称に「ワ（レ）」「ア（レ）」、二人称に「ナ（レ）」がある。,fact,wikipedia_ja_2_日本語_chunk_63,wikipedia_ja_2_日本語,wikipedia_ja,63,gemini
日本語の人称語彙が一般名詞的であることの現れとして、どのような例が挙げられるか？,一人称を示す「ぼく」や三人称を示す「彼女」などを、「ぼく、何歳？」「彼女、どこ行くの？」のように二人称に転用できることが例として挙げられる。,application,wikipedia_ja_2_日本語_chunk_63,wikipedia_ja_2_日本語,wikipedia_ja,63,gemini
目上の人に対して二人称代名詞の使用が避けられるのはなぜか？,敬意表現の観点から、目上の人に対して二人称代名詞の使用は避けられる傾向がある。,reason,wikipedia_ja_2_日本語_chunk_63,wikipedia_ja_2_日本語,wikipedia_ja,63,gemini
「あなたは何時に出かけますか」という表現を、目上の人に対してより丁寧にするにはどうすれば良いか？,「何時にいらっしゃいますか」のように言うのが普通である。,application,wikipedia_ja_2_日本語_chunk_63,wikipedia_ja_2_日本語,wikipedia_ja,63,gemini
オノマトペとは、どのような語の総称ですか？,オノマトペは、擬声語・擬音語のように耳に聞こえるものを写した語と、擬態語のように耳に聞こえない状態・様子などを写した語の総称です。,definition,wikipedia_ja_2_日本語_chunk_64,wikipedia_ja_2_日本語,wikipedia_ja,64,gemini
擬声語、擬音語、擬態語の違いは何ですか？,擬声語は人や動物の声、擬音語は物音、擬態語は様子や心理の動きを表します。,comparison,wikipedia_ja_2_日本語_chunk_64,wikipedia_ja_2_日本語,wikipedia_ja,64,gemini
「わくわく」は、擬声語、擬音語、擬態語のどれに分類されますか？,「わくわく」は、心理状態を表す擬態語に分類されます。,fact,wikipedia_ja_2_日本語_chunk_64,wikipedia_ja_2_日本語,wikipedia_ja,64,gemini
擬情語とは、どのような語のことですか？,擬情語とは、擬態語の中でも特に心理を表す語のことを指します。,definition,wikipedia_ja_2_日本語_chunk_64,wikipedia_ja_2_日本語,wikipedia_ja,64,gemini
日本語のオノマトペの語彙量は、欧米語や中国語と比較してどの程度多いですか？,日本語のオノマトペは欧米語や中国語の3倍から5倍存在すると言われています。,comparison,wikipedia_ja_2_日本語_chunk_65,wikipedia_ja_2_日本語,wikipedia_ja,65,gemini
近年作られたオノマトペの例を2つ挙げてください。,「（心臓が）ばくばく」や「がっつり（食べる）」などが、近年に作られたオノマトペの例です。,fact,wikipedia_ja_2_日本語_chunk_65,wikipedia_ja_2_日本語,wikipedia_ja,65,gemini
漫画を英訳する際に、手塚治虫が苦労したオノマトペの例を1つ挙げてください。,手塚治虫は、漫画を英訳してもらったところ、「ドギューン」などの語に翻訳者が苦労したと述べています。,fact,wikipedia_ja_2_日本語_chunk_65,wikipedia_ja_2_日本語,wikipedia_ja,65,gemini
日本語の品詞の中で、語彙量が圧倒的に多いものは何ですか？,日本語の語彙を品詞ごとに見ると、圧倒的に多いものは名詞です。,fact,wikipedia_ja_2_日本語_chunk_65,wikipedia_ja_2_日本語,wikipedia_ja,65,gemini
『新選国語辞典』における動詞の収録割合は何%ですか？,『新選国語辞典』の収録語の場合、動詞は9.09%を占めています。,fact,wikipedia_ja_2_日本語_chunk_66,wikipedia_ja_2_日本語,wikipedia_ja,66,gemini
