question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx,provider
世界で日本語に最も近いとされる言語は何ですか？,朝鮮語は日本語に最も近い言語とされています。,fact,wikipedia_ja_2_日本語_chunk_9,wikipedia_ja_2_日本語,wikipedia_ja,9,gemini
朝鮮語と日本語の相違点として、どのような点が挙げられますか？,閉音節や子音連結の有無、有声・無声の区別などが相違点として挙げられます。,comparison,wikipedia_ja_2_日本語_chunk_9,wikipedia_ja_2_日本語,wikipedia_ja,9,gemini
「半島日本語」という言語は、どのような根拠に基づいて提唱されていますか？,紀元8世紀までに記録された高句麗地名の中に、日本語と類似した地名が複数見られることが根拠となっています。,reason,wikipedia_ja_2_日本語_chunk_9,wikipedia_ja_2_日本語,wikipedia_ja,9,gemini
もし古代の朝鮮半島で「半島日本語」が話されていたとすれば、現代の言語にどのような影響があると考えられますか？,現代の朝鮮語や日本語に残る語彙や文法の類似性を説明できる可能性があります。,application,wikipedia_ja_2_日本語_chunk_9,wikipedia_ja_2_日本語,wikipedia_ja,9,gemini
高句麗語で「泉（いずみ）」は何と呼ばれていたか？,高句麗語で「泉（いずみ）」は於乙（イリ）と呼ばれていた。,fact,wikipedia_ja_2_日本語_chunk_10,wikipedia_ja_2_日本語,wikipedia_ja,10,gemini
多くの研究で半島日本語は何語であるとされているか？,多くの研究では、件の地名が高句麗の旧領域内に分布していることから、半島日本語は「高句麗語」であるとされている。,fact,wikipedia_ja_2_日本語_chunk_10,wikipedia_ja_2_日本語,wikipedia_ja,10,gemini
伊藤英人は、日本語と半島日本語の関係についてどのように考えているか？,伊藤英人は、日本語と半島日本語は同じ祖語から分かれた同系統の言語であると考えている。,reason,wikipedia_ja_2_日本語_chunk_10,wikipedia_ja_2_日本語,wikipedia_ja,10,gemini
伊藤英人は、半島日本語のアクセントについてどのような指摘をしているか？,伊藤英人は、半島日本語が京阪式アクセントと類似していることを指摘している。,fact,wikipedia_ja_2_日本語_chunk_10,wikipedia_ja_2_日本語,wikipedia_ja,10,gemini
日本語と中国語の関係において、語彙面でどのような影響が見られますか？,日本語は中国の漢字を借用語として広範囲に取り入れており、語彙のうち漢字を用いたものに関して影響を受けています。,fact,wikipedia_ja_2_日本語_chunk_11,wikipedia_ja_2_日本語,wikipedia_ja,11,gemini
日本語とアイヌ語は語順が似ていますが、文法や形態はどのように異なりますか？,アイヌ語は抱合語に属し、文法・形態は類型論的に日本語とは異なります。また、音韻構造も有声・無声の区別がなく閉音節が多いなどの相違があります。,comparison,wikipedia_ja_2_日本語_chunk_11,wikipedia_ja_2_日本語,wikipedia_ja,11,gemini
日本語とオーストロネシア語族との類似性が指摘されていますが、これはどのようなものですか？,音韻体系や語彙に関する類似が指摘されていますが、これは偶然の一致であり、両者に直接的な関係があるという根拠はありません。,fact,wikipedia_ja_2_日本語_chunk_11,wikipedia_ja_2_日本語,wikipedia_ja,11,gemini
日本語からアイヌ語への借用語が多いと考えられるのはなぜですか？,基礎語彙の類似に関する指摘があるものの、一般に似ているとされる語の中には日本語からアイヌ語への借用語が多く含まれているとみられています。,reason,wikipedia_ja_2_日本語_chunk_11,wikipedia_ja_2_日本語,wikipedia_ja,11,gemini
大野晋の日本語タミル語同系説は、なぜ批判が多いのですか？,比較言語学の方法上の問題があるため、批判が多いです。,reason,wikipedia_ja_2_日本語_chunk_12,wikipedia_ja_2_日本語,wikipedia_ja,12,gemini
日本語における「いっぽん」は、音韻的に何単位と捉えられますか？,日本語話者は普通、「いっぽん」を「い・っ・ぽ・ん」の4単位と捉えています。,fact,wikipedia_ja_2_日本語_chunk_12,wikipedia_ja_2_日本語,wikipedia_ja,12,gemini
音節とモーラ（拍）の違いは何ですか？,音節は音声学上の単位であり、モーラは音韻論上の単位です。,comparison,wikipedia_ja_2_日本語_chunk_12,wikipedia_ja_2_日本語,wikipedia_ja,12,gemini
「いっぽん」と「まったく」に共通するモーラは何ですか？,「いっぽん」と「まったく」は、音声学上は共通する単音がないが、日本語話者は「っ」という共通のモーラを見出す。,fact,wikipedia_ja_2_日本語_chunk_12,wikipedia_ja_2_日本語,wikipedia_ja,12,gemini
日本語のモーラのほとんどは何で終わっていますか？,日本語のモーラのほとんどは母音で終わっています。,fact,wikipedia_ja_2_日本語_chunk_13,wikipedia_ja_2_日本語,wikipedia_ja,13,gemini
日本語が開音節言語の性格が強いと言える理由は何ですか？,日本語のほとんどのモーラが母音で終わっているため、開音節言語の性格が強いと言えます。,reason,wikipedia_ja_2_日本語_chunk_13,wikipedia_ja_2_日本語,wikipedia_ja,13,gemini
特殊モーラである「っ」と「ん」には何が含まれていませんか？,特殊モーラである「っ」と「ん」には母音が含まれていません。,fact,wikipedia_ja_2_日本語_chunk_13,wikipedia_ja_2_日本語,wikipedia_ja,13,gemini
「が行」の音と鼻音「」の違いは何ですか？,「が行」と「」の違いは弁別の機能を提供せず、単なる異音どうしです。,comparison,wikipedia_ja_2_日本語_chunk_13,wikipedia_ja_2_日本語,wikipedia_ja,13,gemini
外来語表記の「ヴァ・ヴィ・ヴ・ヴェ・ヴォ」はどのように発音されることが多いですか？,バ行として発音されることが多いですが、独立した音韻として発音されることもあります。,fact,wikipedia_ja_2_日本語_chunk_14,wikipedia_ja_2_日本語,wikipedia_ja,14,gemini
五十音図が現代語の音韻体系を反映していないのはなぜですか？,五十音図の成立は平安時代にさかのぼるため、現代語の音韻体系とは異なる部分があります。,reason,wikipedia_ja_2_日本語_chunk_14,wikipedia_ja_2_日本語,wikipedia_ja,14,gemini
日本語の音韻論上の母音と音声学上の母音の違いは何ですか？,音韻論上は「あ・い・う・え・お」の5個ですが、音声学上はそれぞれ異なる発音で捉えられます。,comparison,wikipedia_ja_2_日本語_chunk_14,wikipedia_ja_2_日本語,wikipedia_ja,14,gemini
日本語の母音を外国人に教える際、音韻論と音声学のどちらの側面を重視すべきですか？,学習者のレベルや目的に応じて使い分けるべきですが、最初は音韻論的な基本を教え、発音練習で音声学的な側面を取り入れるのが効果的です。,application,wikipedia_ja_2_日本語_chunk_14,wikipedia_ja_2_日本語,wikipedia_ja,14,gemini
日本語の「あ」は、国際音声記号(IPA)でどのように表現されますか？,日本語の「あ」は、国際音声記号(IPA)では前舌母音と後舌母音の中間音に当たります。,fact,wikipedia_ja_2_日本語_chunk_15,wikipedia_ja_2_日本語,wikipedia_ja,15,gemini
東京方言における日本語の「う」の発音は、英語の[u]と比べてどのような違いがありますか？,東京方言の「う」は、英語の[u]のような円唇後舌母音より中舌寄りで、円唇性が弱く、ニュートラルな唇で発音される半後舌微円唇狭母音です。,comparison,wikipedia_ja_2_日本語_chunk_15,wikipedia_ja_2_日本語,wikipedia_ja,15,gemini
補助記号 ̜ は、音声学においてどのような意味を持ちますか？,補助記号 ̜ は、音声学において弱めの円唇を示す記号として使用されます。,fact,wikipedia_ja_2_日本語_chunk_15,wikipedia_ja_2_日本語,wikipedia_ja,15,gemini
日本語の「え」と「お」の発音は、それぞれどのような母音の中間音に位置しますか？,「え」は半狭母音と半広母音の中間音であり、「お」も同様に半狭母音と半広母音の中間音です。,fact,wikipedia_ja_2_日本語_chunk_15,wikipedia_ja_2_日本語,wikipedia_ja,15,gemini
前舌母音、中舌母音、後舌母音の発音時の唇の形はそれぞれ何ですか？,前舌母音は張唇、中舌母音は平唇・ニュートラル、後舌母音は円唇となるのが自然です。,fact,wikipedia_ja_2_日本語_chunk_16,wikipedia_ja_2_日本語,wikipedia_ja,16,gemini
日本語の「う」は音韻上、どのように機能しますか？,日本語の「う」は、母音融合などで見られるように、音韻上は未だに円唇後舌狭母音として機能します。,fact,wikipedia_ja_2_日本語_chunk_16,wikipedia_ja_2_日本語,wikipedia_ja,16,gemini
[ɯᵝ]の表記はどのような目的で使用されますか？,[ɯᵝ]という表記は、円唇性の弱さを強調するために使われることがあります。,reason,wikipedia_ja_2_日本語_chunk_16,wikipedia_ja_2_日本語,wikipedia_ja,16,gemini
日本語の「う」と朝鮮語のiのような完全な張唇でありながらuのように後舌の狭母音を表す記号の違いは何ですか？,日本語の「う」は円唇性が減衰しつつも残存し、かつ後舌よりやや前よりであるのに対し、朝鮮語の記号は完全な張唇で後舌の狭母音を表します。,comparison,wikipedia_ja_2_日本語_chunk_16,wikipedia_ja_2_日本語,wikipedia_ja,16,gemini
西日本方言における「う」の発音は、東京方言と比べてどのような特徴がありますか？,西日本方言の「う」は、東京方言よりも奥舌で発音され、唇もより丸める傾向があり、 に近い音になります。,comparison,wikipedia_ja_2_日本語_chunk_17,wikipedia_ja_2_日本語,wikipedia_ja,17,gemini
音韻論における長音とは、どのような単位として存在しますか？,音韻論における長音は、「ー」や「あ行」の仮名で表され、「直前の母音を1モーラ分引く」という方法で発音される独立した特殊モーラです。,fact,wikipedia_ja_2_日本語_chunk_17,wikipedia_ja_2_日本語,wikipedia_ja,17,gemini
「鳥」（トリ）と「通り」（トーリ）の違いは何ですか？,「鳥」（トリ）と「通り」（トーリ）は、長音の有無によって意味が区別されます。,fact,wikipedia_ja_2_日本語_chunk_17,wikipedia_ja_2_日本語,wikipedia_ja,17,gemini
「けい」や「こう」といった単語における「えい」「おう」の発音は、一般的にどのように発音されますか？,「けい」や「こう」など、頭子音が付いた場合でも、「えい」「おう」は「ええ」「おお」と同じく長母音として発音されることが一般的です。,fact,wikipedia_ja_2_日本語_chunk_17,wikipedia_ja_2_日本語,wikipedia_ja,17,gemini
「衛星」「応答」「政党」は、どのように発音される傾向がありますか？,これらの語は「エーセー」「オートー」「セートー」のように発音される傾向があります。,fact,wikipedia_ja_2_日本語_chunk_18,wikipedia_ja_2_日本語,wikipedia_ja,18,gemini
九州や四国南部・西部、紀伊半島南部など、特定地域における「えい」の発音の特徴は何ですか？,これらの地域では「えい」が「」のように発音されることがあります。,fact,wikipedia_ja_2_日本語_chunk_18,wikipedia_ja_2_日本語,wikipedia_ja,18,gemini
単語末や無声子音に挟まれた位置で、狭母音（イ、ウなど）はどのように発音されることがありますか？,狭母音はしばしば無声化することがあります。例えば、「です」「ます」はのように発音されます。,fact,wikipedia_ja_2_日本語_chunk_18,wikipedia_ja_2_日本語,wikipedia_ja,18,gemini
母音の無声化が起こりにくいのはどのような場合ですか？,アクセント核がある拍は無声化しにくいです。ただし、個人差や発話の環境、速さ、丁寧さによっても異なります。,reason,wikipedia_ja_2_日本語_chunk_18,wikipedia_ja_2_日本語,wikipedia_ja,18,gemini
母音の前の「ん」はどのように発音されますか？,前後の母音に近似の鼻母音として発音されます。,fact,wikipedia_ja_2_日本語_chunk_19,wikipedia_ja_2_日本語,wikipedia_ja,19,gemini
日本語の子音体系において、音韻論上区別される子音にはどのような行がありますか？,「か・さ・た・な・は・ま・や・ら・わ行」の子音、濁音「が・ざ・だ・ば行」の子音、半濁音「ぱ行」の子音があります。,fact,wikipedia_ja_2_日本語_chunk_19,wikipedia_ja_2_日本語,wikipedia_ja,19,gemini
特殊モーラの「ん」と「っ」について、音韻上独立の音素であるという説と、そうでないという説は何が異なりますか？,独立の音素であるという説に対して、そうでないという説は「ん」をナ行語頭子音の変音、「っ」を単なる二重子音化とみなします。,comparison,wikipedia_ja_2_日本語_chunk_19,wikipedia_ja_2_日本語,wikipedia_ja,19,gemini
ワ行とヤ行の語頭子音を、音素 u と音素 i の音節内の位置に応じた変音であるとする解釈は、具体的にどのような場合に適用されますか？,この解釈は、音韻論的な分析において、これらの子音をより基本的な音素から派生したものとして捉える場合に適用されます。,application,wikipedia_ja_2_日本語_chunk_19,wikipedia_ja_2_日本語,wikipedia_ja,19,gemini
日本語の子音体系において、主に用いられる子音の種類は何ですか？,主に用いられる子音は、「か行」、「さ行」、「た行」、「な行」、「は行」、「ま行」、「や行」、「だ行」、「ば行」、「ぱ行」、「ら行」です。,fact,wikipedia_ja_2_日本語_chunk_20,wikipedia_ja_2_日本語,wikipedia_ja,20,gemini
「さ行」の子音は、どのような発音で表されますか？,「さ行」の子音は、通常[s]で表されますが、地域や話者によっては[θ]が用いられることもあります。,fact,wikipedia_ja_2_日本語_chunk_20,wikipedia_ja_2_日本語,wikipedia_ja,20,gemini
語中や語尾に「ら行」が現れる場合、どのような発音になりますか？,語中語尾に現れる場合、「ら行」は舌をはじく[ɾ]もしくは[l]のような音になります。,fact,wikipedia_ja_2_日本語_chunk_20,wikipedia_ja_2_日本語,wikipedia_ja,20,gemini
語頭の「ら行」の発音と、「ん」の後の「ら行」の発音は異なりますか？,はい、語頭の「ら行」は[ɾ]で発音されますが、「ん」の後の「ら行」は英語の[l]に近い音を用いる話者もいます。,comparison,wikipedia_ja_2_日本語_chunk_20,wikipedia_ja_2_日本語,wikipedia_ja,20,gemini
標準日本語の「わ行」の子音は、どのような音に近いとされていますか？,標準日本語の「わ行」の子音は、「う」と基本的な性質を共有し、接近音であるため、に対応する接近音と、に対応する接近音の中間、もしくは微円唇という点で僅かにに近いとされています。,fact,wikipedia_ja_2_日本語_chunk_21,wikipedia_ja_2_日本語,wikipedia_ja,21,gemini
なぜ五十音図の配列では、ワ行は唇音に入れられているのですか？,ワ行は、軟口蓋の少し前よりの部分を主な調音点とし、両唇も僅かに使って調音する二重調音の接近音であるため、唇音に入れられています。,reason,wikipedia_ja_2_日本語_chunk_21,wikipedia_ja_2_日本語,wikipedia_ja,21,gemini
外来音「ウィ」「ウェ」「ウォ」は、どのように発音されることがありますか？,外来音「ウィ」「ウェ」「ウォ」は、同じ音が用いられますが、「ウイ」「ウエ」「ウオ」と2モーラで発音する話者もいます。,fact,wikipedia_ja_2_日本語_chunk_21,wikipedia_ja_2_日本語,wikipedia_ja,21,gemini
「が行」の子音は、語頭と語中でどのように発音が変わりますか？,「が行」の子音は、語頭では破裂音のを用いますが、語中では鼻音の（「が行」鼻音、いわゆる鼻濁音）を用いることが一般的です。,comparison,wikipedia_ja_2_日本語_chunk_21,wikipedia_ja_2_日本語,wikipedia_ja,21,gemini
「ざ行」の子音は、語頭や「ん」の後ではどのような音を用いることが多いですか？,破擦音（破裂音と摩擦音を合わせた音）を用いることが多いです。,fact,wikipedia_ja_2_日本語_chunk_22,wikipedia_ja_2_日本語,wikipedia_ja,22,gemini
「手術（しゅじゅつ）」などの語で「ざ行」が摩擦音になることが多いのはなぜですか？,いつでも破擦音を用いる話者もいますが、「手術」などの語では発音が難しいため摩擦音にするケースが多いです。,reason,wikipedia_ja_2_日本語_chunk_22,wikipedia_ja_2_日本語,wikipedia_ja,22,gemini
「だ行」の「ぢ」「づ」と「ざ行」の「じ」「ず」の発音方法の違いは何ですか？,一部方言を除いて、「だ行」の「ぢ」「づ」は「ざ行」の「じ」「ず」と同音に帰しており、発音方法は同じです。,comparison,wikipedia_ja_2_日本語_chunk_22,wikipedia_ja_2_日本語,wikipedia_ja,22,gemini
母音「い」が後続する子音で起こる口蓋化の例を一つ挙げてください。,例えば、「か行」の子音は一般に[k]を用いるが、「き」だけは[c]を用いるといった具合です。,fact,wikipedia_ja_2_日本語_chunk_22,wikipedia_ja_2_日本語,wikipedia_ja,22,gemini
口蓋化した子音の後ろに母音「あ」「う」「お」が来るとき、表記上はどうなりますか？,「い段」の仮名の後ろに「ゃ」「ゅ」「ょ」の仮名を用いて「きゃ」「きゅ」「きょ」のように記します。,fact,wikipedia_ja_2_日本語_chunk_23,wikipedia_ja_2_日本語,wikipedia_ja,23,gemini
なぜ「し」と「ち」の子音は独特の音色なのですか？,単なる口蓋化でなく、調音点が硬口蓋に移動した音であるためです。,reason,wikipedia_ja_2_日本語_chunk_23,wikipedia_ja_2_日本語,wikipedia_ja,23,gemini
「じ」「ぢ」の子音は、語頭と語中で何が異なりますか？,語頭および「ん」の後ろでは を用い、語中では を用います。,comparison,wikipedia_ja_2_日本語_chunk_23,wikipedia_ja_2_日本語,wikipedia_ja,23,gemini
外来音の「ディ」「ズィ」の子音を表記するには、どのような仮名を使用しますか？,口蓋化した および を用います。,fact,wikipedia_ja_2_日本語_chunk_23,wikipedia_ja_2_日本語,wikipedia_ja,23,gemini
「に」の子音の発音にはどのような種類がありますか？,多くは口蓋化したɲで発音されますが、硬口蓋鼻音を用いる話者もいます。,fact,wikipedia_ja_2_日本語_chunk_24,wikipedia_ja_2_日本語,wikipedia_ja,24,gemini
「は行」の「ふ」の子音のみ無声両唇摩擦音を用いる理由は？,「は行」子音がɸ → w → hと変化してきた名残りです。,reason,wikipedia_ja_2_日本語_chunk_24,wikipedia_ja_2_日本語,wikipedia_ja,24,gemini
五十音図の「は行」は、なぜ両唇音のカテゴリーに入っているのですか？,奈良時代に音韻・音声がp、平安時代にɸであった名残です。,reason,wikipedia_ja_2_日本語_chunk_24,wikipedia_ja_2_日本語,wikipedia_ja,24,gemini
外来語で「ヴ」を用いる話者は、「は行」の音韻変化とどう関連しますか？,「ヴ」は、かつて「は行」が両唇音（pやɸ）であった時代の発音に近いものとして、外来語の発音に用いられることがあります。,application,wikipedia_ja_2_日本語_chunk_24,wikipedia_ja_2_日本語,wikipedia_ja,24,gemini
現代日本語において、「っ」や「ん」の後ろにハ行が来たとき、どのような音に変化することがあるか？,パ行(p)の音に変化することがあり、連濁の場合にはバ行(b)に変わることがある。,fact,wikipedia_ja_2_日本語_chunk_25,wikipedia_ja_2_日本語,wikipedia_ja,25,gemini
ハ行の音素がhではなくpであるという解釈は、現代日本語母語話者の直感とどのように異なるか？,現代日本語母語話者の直感には反するが、ハ行の連濁や「っ」「ん」の後ろでのハ行の音の変化をより体系的・合理的に説明できる。,reason,wikipedia_ja_2_日本語_chunk_25,wikipedia_ja_2_日本語,wikipedia_ja,25,gemini
ハ行に由来しないパ行の音は、いつ頃から日本語に現れたか？,近代以降に現れた。,fact,wikipedia_ja_2_日本語_chunk_25,wikipedia_ja_2_日本語,wikipedia_ja,25,gemini
現代日本語の「た行」で使用される子音は何か？,「つ」の子音のみを用いる。,fact,wikipedia_ja_2_日本語_chunk_25,wikipedia_ja_2_日本語,wikipedia_ja,25,gemini
「ファ」「ツァ」のように仮名で外来語の子音に母音を添えて記す場合、添えられる母音を4つ挙げてください。,「ァ」「ィ」「ェ」「ォ」が添えられます。,fact,wikipedia_ja_2_日本語_chunk_26,wikipedia_ja_2_日本語,wikipedia_ja,26,gemini
「ツィ」が「チ」などに言い換えられる理由は何ですか？,「ツィ」は子音に口蓋化が起こるため、多くの場合「チ」などに言い換えられます。,reason,wikipedia_ja_2_日本語_chunk_26,wikipedia_ja_2_日本語,wikipedia_ja,26,gemini
促音「っ」と撥音「ん」は、音韻論上どのような扱いを受けますか？,促音「っ」と撥音「ん」は、長音と併せて特殊モーラとして扱われます。,fact,wikipedia_ja_2_日本語_chunk_26,wikipedia_ja_2_日本語,wikipedia_ja,26,gemini
撥音「ん」は後続の音によってどのように変化しますか？例を挙げて説明してください。,撥音「ん」は、後続の音によって[m]、[n]、[ŋ]などの子音に変化します。例えば、「こんばんは」の「ん」は[m]に近い音になります。,fact,wikipedia_ja_2_日本語_chunk_26,wikipedia_ja_2_日本語,wikipedia_ja,26,gemini
日本語のアクセントは何によって決まりますか？,日本語のアクセントは、語ごとに決まっており、モーラ（拍）単位で高低が定まります。,fact,wikipedia_ja_2_日本語_chunk_27,wikipedia_ja_2_日本語,wikipedia_ja,27,gemini
東京方言において、「雨」と「飴」はどのようにアクセントが異なりますか？,東京方言では、「雨」は「ア＼メ」（頭高型）、「飴」は「ア／メ」（平板型）とアクセントが異なります。,comparison,wikipedia_ja_2_日本語_chunk_27,wikipedia_ja_2_日本語,wikipedia_ja,27,gemini
「が」「に」「を」などの助詞のアクセントはどのように決まりますか？,「が」「に」「を」などの助詞は固有のアクセントがなく、直前に来る名詞によって高低が決まります。,fact,wikipedia_ja_2_日本語_chunk_27,wikipedia_ja_2_日本語,wikipedia_ja,27,gemini
共通語のアクセントにおいて、弁別するポイントは何ですか？,共通語のアクセントでは、単語の中で音の下がる場所があるか、あるならば何モーラ目の直後に下がるかを弁別します。,fact,wikipedia_ja_2_日本語_chunk_27,wikipedia_ja_2_日本語,wikipedia_ja,27,gemini
アクセントの滝とは何ですか？,音が下がる箇所をアクセントの滝といいます。,fact,wikipedia_ja_2_日本語_chunk_28,wikipedia_ja_2_日本語,wikipedia_ja,28,gemini
アクセント核が存在しないアクセントの型は何と呼ばれますか？,アクセント核が存在しない型は、平板型と呼ばれます。,fact,wikipedia_ja_2_日本語_chunk_28,wikipedia_ja_2_日本語,wikipedia_ja,28,gemini
なぜ頭高型・中高型・尾高型をまとめて起伏式と呼ぶのですか？,これらの型はアクセント核を持ち、音の高さに起伏があるため、起伏式と呼ばれます。,reason,wikipedia_ja_2_日本語_chunk_28,wikipedia_ja_2_日本語,wikipedia_ja,28,gemini
「犬」という単語にアクセント核がある場合、どのようなアクセントの型になり得ますか？,「犬」は2拍語なので、頭高型（イヌ）か尾高型（イヌ↓）のいずれかになります。,application,wikipedia_ja_2_日本語_chunk_28,wikipedia_ja_2_日本語,wikipedia_ja,28,gemini
共通語のアクセントにおいて、単語や文節のみを発音した場合、どのような音の上昇が見られるか？,1拍目から2拍目にかけて音の上昇が見られる（頭高型を除く）。,fact,wikipedia_ja_2_日本語_chunk_29,wikipedia_ja_2_日本語,wikipedia_ja,29,gemini
句音調とは何か？,句音調とは、文中で区切らずに発音したひとまとまり（句）の始めに現れる音の上昇であり、句と句の切れ目を分かりやすくする機能を担う。,definition,wikipedia_ja_2_日本語_chunk_29,wikipedia_ja_2_日本語,wikipedia_ja,29,gemini
共通語の音調はどのように変化するか？,句の2拍目から上昇し（句の最初の単語が頭高型の場合は1拍目から上昇する）、アクセント核まで平らに進み、核の後で下がる。,fact,wikipedia_ja_2_日本語_chunk_29,wikipedia_ja_2_日本語,wikipedia_ja,29,gemini
共通語の音調において、句頭で「低低高高…」や「高高高高…」のような音調が現れないのはなぜか？,句の音調は、句の2拍目から上昇する、または句の最初の単語が頭高型の場合は1拍目から上昇するという規則があるため。,reason,wikipedia_ja_2_日本語_chunk_29,wikipedia_ja_2_日本語,wikipedia_ja,29,gemini
アクセント辞典で「し」「たごが」のように表記されるアクセントは何を表しているか？,これは1文節を1つの句として発音する際の句音調とアクセント核を同時に表記したものである。,fact,wikipedia_ja_2_日本語_chunk_30,wikipedia_ja_2_日本語,wikipedia_ja,30,gemini
日本語の文法的な性質として、膠着語であることの他にどのような特徴があるか？,日本語は膠着語であり、主語＋目的語＋動詞（SOV)を語順とする構成的言語である。,fact,wikipedia_ja_2_日本語_chunk_30,wikipedia_ja_2_日本語,wikipedia_ja,30,gemini
日本語の文の構造（語順）は、英語の文の構造と比較してどのように異なるか？,英語の文の構造がSVO型であるのに対し、日本語の文の構造はSOV型である。,comparison,wikipedia_ja_2_日本語_chunk_30,wikipedia_ja_2_日本語,wikipedia_ja,30,gemini
日本語が主題優勢言語であるとは、具体的に文の構造にどのような影響を与えると考えられるか？,主題優勢言語であることは、文の要素の配置や文全体の意味構造に影響を与える。,application,wikipedia_ja_2_日本語_chunk_30,wikipedia_ja_2_日本語,wikipedia_ja,30,gemini
日本語文の基本的な構造を「S（主語）‐V（動詞）」ではなく「S（主語）‐P（述語）」と考える方が適当な理由は何ですか？,日本語文は動詞で終わるだけでなく、形容詞や名詞+助動詞で終わることもあるため、より包括的な「主述構造」として捉える方が適切です。,reason,wikipedia_ja_2_日本語_chunk_31,wikipedia_ja_2_日本語,wikipedia_ja,31,gemini
日本語の「私は（が） 社長だ」「私は（が） 行く」「私は（が） 嬉しい」という文に共通する構造は何ですか？,これらの文はすべて「S‐P」構造、すなわち主述構造をなす同一の文型です。,fact,wikipedia_ja_2_日本語_chunk_31,wikipedia_ja_2_日本語,wikipedia_ja,31,gemini
英語と日本語の文型を比較した場合、日本語話者の英語学習者はどのような誤った作文をする傾向がありますか？,日本語話者は、日本語の文型に本質的な違いがないため、「私は（が） 社長だ」「私は（が） 行く」と同じ調子で誤った英語の作文をすることがあります。,comparison,wikipedia_ja_2_日本語_chunk_31,wikipedia_ja_2_日本語,wikipedia_ja,31,gemini
英語の文型を参考に、日本語の文を名詞文、動詞文、形容詞文と分けることは可能ですか？,英語の文型を参考に分けることは可能ですが、日本語ではこれらの文型に本質的な違いはありません。,application,wikipedia_ja_2_日本語_chunk_31,wikipedia_ja_2_日本語,wikipedia_ja,31,gemini
題述構造における「題目」とは何ですか？,題目は話のテーマ（主題）を明示するものです。,fact,wikipedia_ja_2_日本語_chunk_32,wikipedia_ja_2_日本語,wikipedia_ja,32,gemini
主語と題目の違いは何ですか？,主語は動作や作用の主体を表すのに対し、題目は文が何について述べるかを明らかにします。,comparison,wikipedia_ja_2_日本語_chunk_32,wikipedia_ja_2_日本語,wikipedia_ja,32,gemini
日本語文において題目が「は」で表される理由は何ですか？,「は」は、その文が「これから何について述べるのか」を明らかにする役割を持つため、題目を表すのに用いられます。,reason,wikipedia_ja_2_日本語_chunk_32,wikipedia_ja_2_日本語,wikipedia_ja,32,gemini
題目が同時に目的語でもある文では、結果的に何が起こりますか？,題目に「は」が付くことにより、結果的に目的語に「は」が付きます。,fact,wikipedia_ja_2_日本語_chunk_32,wikipedia_ja_2_日本語,wikipedia_ja,32,gemini
文中の「象は」が題目を示す例として、テキストではどのような文が挙げられていますか？,「象は おりに入れた」「象は えさをやった」「象は 鼻が長い」などの文が挙げられています。,fact,wikipedia_ja_2_日本語_chunk_33,wikipedia_ja_2_日本語,wikipedia_ja,33,gemini
「象は」が題目を表すとき、どのような役割を果たしますか？,特定の格を示すのではなく、「私は象について述べる」ということを明示する役割を持ちます。,reason,wikipedia_ja_2_日本語_chunk_33,wikipedia_ja_2_日本語,wikipedia_ja,33,gemini
テキストによると、大野晋は何と何がそれぞれ未知と既知を表すと主張しましたか？,大野晋は「が」と「は」がそれぞれ未知と既知を表すと主張しました。,fact,wikipedia_ja_2_日本語_chunk_33,wikipedia_ja_2_日本語,wikipedia_ja,33,gemini
題目「象は」に続く部分は、文法的に何と呼ばれますか？,題目「象は」に続く部分は、述部と呼ばれます。,fact,wikipedia_ja_2_日本語_chunk_33,wikipedia_ja_2_日本語,wikipedia_ja,33,gemini
「私が佐藤です」という文において、前者の「私が佐藤です」と後者の「私が佐藤です」は何が異なりますか？,前者は佐藤がどの人物かを示す未知の情報を示し、後者は既に既知である私が誰かを示す情報を示します。,comparison,wikipedia_ja_2_日本語_chunk_34,wikipedia_ja_2_日本語,wikipedia_ja,34,gemini
なぜ「何は」「どこは」「いつは」という表現は不自然なのですか？,「何」「どこ」「いつ」といった疑問詞は常に未知の情報を指すため、「〜は」とすることで既知の情報との矛盾が生じるからです。,reason,wikipedia_ja_2_日本語_chunk_34,wikipedia_ja_2_日本語,wikipedia_ja,34,gemini
ジョーゼフ・グリーンバーグの構成素順理論において、句には何が含まれますか？,句には主要部が含まれ、場合によっては修飾語が同句に含まれます。,fact,wikipedia_ja_2_日本語_chunk_34,wikipedia_ja_2_日本語,wikipedia_ja,34,gemini
主要部先導型と主要部終端型の違いは何ですか？,主要部先導型は修飾語の前に主要部が位置し、主要部終端型は修飾語の後ろに主要部が位置します。,fact,wikipedia_ja_2_日本語_chunk_34,wikipedia_ja_2_日本語,wikipedia_ja,34,gemini
英語の属句にはどのような2つのタイプが存在しますか？,英語の属句には主要部先導型と主要部終端型の2つのタイプが存在し得ます。,fact,wikipedia_ja_2_日本語_chunk_35,wikipedia_ja_2_日本語,wikipedia_ja,35,gemini
日本語が主要部終端型言語であることは、どのような点に現れていますか？,日本語の主要部終端型の性質は、属句や接置詞に支配された名詞の構造、さらには複文などの文章単位での構成に見られます。,reason,wikipedia_ja_2_日本語_chunk_35,wikipedia_ja_2_日本語,wikipedia_ja,35,gemini
