question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx,provider
擬態語とはどのような言葉ですか？心理を表す擬態語は特に何と呼ばれますか？,擬態語は、ものごとの様子や心理の動きなどを表した言葉です。心理を表す擬態語は特に擬情語と称されることがあります。,fact,wikipedia_ja_2_日本語_chunk_117,wikipedia_ja_2_日本語,wikipedia_ja,117,gemini
擬音語と擬態語の違いは何ですか？,擬音語は物音を写した言葉であるのに対し、擬態語は物事の様子や心理状態を表す言葉です。,comparison,wikipedia_ja_2_日本語_chunk_117,wikipedia_ja_2_日本語,wikipedia_ja,117,gemini
もしあなたが猫の鳴き声を外国語で表現する必要がある場合、どのような言語で表現しますか？その言語での猫の鳴き声の表現を教えてください。,猫の鳴き声は多くの言語で異なり、例えば英語では「」、ドイツ語では「」、フランス語では「」、ロシア語では「」、中国語では「」、朝鮮語では「」などと表現されます。,application,wikipedia_ja_2_日本語_chunk_117,wikipedia_ja_2_日本語,wikipedia_ja,117,gemini
日本語のオノマトペの語彙量は、欧米語や中国語と比べてどの程度多いと言われていますか？,日本語のオノマトペは、欧米語や中国語の3倍から5倍存在すると言われています。,fact,wikipedia_ja_2_日本語_chunk_118,wikipedia_ja_2_日本語,wikipedia_ja,118,gemini
英語と比較して、日本語のオノマトペで特に多く使われるのはどのような種類の言葉ですか？,英語などと比較すると、日本語では特に擬態語が多く使われると言われています。,comparison,wikipedia_ja_2_日本語_chunk_118,wikipedia_ja_2_日本語,wikipedia_ja,118,gemini
近年に作られたオノマトペの例を2つ挙げてください。,近年に作られたオノマトペの例としては、「（心臓が）ばくばく」や「がっつり（食べる）」などがあります。,fact,wikipedia_ja_2_日本語_chunk_118,wikipedia_ja_2_日本語,wikipedia_ja,118,gemini
漫画などの媒体でオノマトペが自由に作られるのはなぜですか？,テキストには具体的な理由は記載されていませんが、漫画という媒体の特性上、自由な表現が許容されやすいと考えられます。,reason,wikipedia_ja_2_日本語_chunk_118,wikipedia_ja_2_日本語,wikipedia_ja,118,gemini
手塚治虫が漫画の英訳で翻訳者が困ったと記している語は何ですか？,「ドギューン」や「シーン」などの擬音です。,fact,wikipedia_ja_2_日本語_chunk_119,wikipedia_ja_2_日本語,wikipedia_ja,119,gemini
堀淵清治は、アメリカで日本漫画を売る際にどのような問題に直面しましたか？,独特な擬音を訳すことにスタッフが悩みました。,reason,wikipedia_ja_2_日本語_chunk_119,wikipedia_ja_2_日本語,wikipedia_ja,119,gemini
日本語の語彙を品詞ごとに見た場合、最も多いものは何ですか？,名詞が圧倒的に多いです。,fact,wikipedia_ja_2_日本語_chunk_119,wikipedia_ja_2_日本語,wikipedia_ja,119,gemini
'新選国語辞典'の収録語の場合、名詞の次に比較的多い品詞は何ですか？,'新選国語辞典'の収録語の場合、名詞の次に比較的多いものは動詞です。,fact,wikipedia_ja_2_日本語_chunk_119,wikipedia_ja_2_日本語,wikipedia_ja,119,gemini
日本語の品詞構成において、特に少ないのはどの品詞ですか？,日本語の品詞構成において、特に少ないのは形容詞と形容動詞です。,fact,wikipedia_ja_2_日本語_chunk_120,wikipedia_ja_2_日本語,wikipedia_ja,120,gemini
柳田國男は、日本語の形容詞の少なさをどのように表現しましたか？,柳田國男は、日本語の形容詞の少なさを「形容詞饑饉」と表現しました。,fact,wikipedia_ja_2_日本語_chunk_120,wikipedia_ja_2_日本語,wikipedia_ja,120,gemini
英語の品詞構成と比べて、日本語の形容詞の割合はどのように異なりますか？,英語では約4分の1が形容詞であるのに対し、日本語では形容詞の割合が非常に少ないことが特徴的です。,comparison,wikipedia_ja_2_日本語_chunk_120,wikipedia_ja_2_日本語,wikipedia_ja,120,gemini
日本語の形容詞の少なさは、文章表現にどのような影響を与えると考えられますか？,形容詞が少ないことで、文章表現が抽象的になりやすかったり、具体的な描写が不足する可能性があります。,application,wikipedia_ja_2_日本語_chunk_120,wikipedia_ja_2_日本語,wikipedia_ja,120,gemini
日本語において、形容表現にはどのような形式がありますか？,日本語の形容表現には、「名詞+の」「動詞を基にした形式」「否定助動詞「ない」を伴う形式」などがあります。,fact,wikipedia_ja_2_日本語_chunk_121,wikipedia_ja_2_日本語,wikipedia_ja,121,gemini
日本語で形容詞が少ないとき、主要な補完形式は何ですか？,形容詞が少ない場合、形容動詞が主要な補完形式として用いられます。,fact,wikipedia_ja_2_日本語_chunk_121,wikipedia_ja_2_日本語,wikipedia_ja,121,gemini
「目立つ色」は、どのような形式の形容表現ですか？,「目立つ色」は、動詞を基にした形式の形容表現です。,fact,wikipedia_ja_2_日本語_chunk_121,wikipedia_ja_2_日本語,wikipedia_ja,121,gemini
「つまらない」という形容表現は、どのような形式を用いていますか？,「つまらない」という形容表現は、否定助動詞「ない」を伴う形式を用いています。,fact,wikipedia_ja_2_日本語_chunk_121,wikipedia_ja_2_日本語,wikipedia_ja,121,gemini
漢語・外来語の輸入によって増大したのはどのような形式の形容動詞ですか？,漢語・外来語 + 「だ」の形式の形容動詞が増大しました。,fact,wikipedia_ja_2_日本語_chunk_122,wikipedia_ja_2_日本語,wikipedia_ja,122,gemini
現代の二字漢語を調査した結果、最も多い品詞は何ですか？,事物類（名詞に相当）が全体の63.7%を占め、最も多い品詞です。,fact,wikipedia_ja_2_日本語_chunk_122,wikipedia_ja_2_日本語,wikipedia_ja,122,gemini
二字漢語の調査結果において、動態類と様態類はそれぞれ全体の何パーセントを占めていますか？,動態類（動詞に相当）は29.9%、様態類（形容動詞に相当）は7.3%を占めています。,comparison,wikipedia_ja_2_日本語_chunk_122,wikipedia_ja_2_日本語,wikipedia_ja,122,gemini
「豊富だ」という言葉は、テキストの情報に基づくと、どの品詞に分類される可能性が高いですか？,テキストの情報に基づくと、「豊富だ」は様態類（形容動詞に相当）に分類される可能性が高いです。,application,wikipedia_ja_2_日本語_chunk_122,wikipedia_ja_2_日本語,wikipedia_ja,122,gemini
日本語において、副詞に相当する副用類は語彙全体のおよそ何%を占めていますか？,日本語の語彙において、副用類はおよそ1%を占めています。,fact,wikipedia_ja_2_日本語_chunk_123,wikipedia_ja_2_日本語,wikipedia_ja,123,gemini
二字漢語のうち、形容動詞として用いられるものはどのくらいの割合ですか？,二字漢語の約7%が形容動詞として用いられます。,fact,wikipedia_ja_2_日本語_chunk_123,wikipedia_ja_2_日本語,wikipedia_ja,123,gemini
語彙体系とは何ですか？,語彙体系とは、意味や用法などで互いに関連を持った語のグループのことです。,definition,wikipedia_ja_2_日本語_chunk_123,wikipedia_ja_2_日本語,wikipedia_ja,123,gemini
日本語の語彙全体は、どのような体系として捉えることができますか？,日本語の語彙全体は、一つの大きな語彙体系として捉えることができ、その中にはさらに無数の語彙体系が含まれています。,fact,wikipedia_ja_2_日本語_chunk_123,wikipedia_ja_2_日本語,wikipedia_ja,123,gemini
日本語で、ものを指示するために用いる語彙は何と呼ばれていますか？,「こそあど」と呼ばれる4系列をなしています。,fact,wikipedia_ja_2_日本語_chunk_124,wikipedia_ja_2_日本語,wikipedia_ja,124,gemini
指示語は主にどのような品詞として用いられますか？,主に名詞として用いられます（例：「これ・ここ・こなた・こっち」など）。,fact,wikipedia_ja_2_日本語_chunk_124,wikipedia_ja_2_日本語,wikipedia_ja,124,gemini
指示語が概説書で名詞の説明の中で扱われることが多い理由は何ですか？,指示語が主として名詞であるためです。,reason,wikipedia_ja_2_日本語_chunk_124,wikipedia_ja_2_日本語,wikipedia_ja,124,gemini
指示語の体系の知識は、どのような場面で応用できますか？,日本語の文章や会話を理解する上で、指示語が何を指しているかを正確に把握するのに役立ちます。,application,wikipedia_ja_2_日本語_chunk_124,wikipedia_ja_2_日本語,wikipedia_ja,124,gemini
「こそあど」の体系は、伝統的にどのような名前で呼ばれていましたか？,「近称・中称・遠称・不定称」という名前で呼ばれていました。,fact,wikipedia_ja_2_日本語_chunk_125,wikipedia_ja_2_日本語,wikipedia_ja,125,gemini
明治時代に「こそあど」の体系について表を示したのは誰ですか？,大槻文彦が表を示しました。,fact,wikipedia_ja_2_日本語_chunk_125,wikipedia_ja_2_日本語,wikipedia_ja,125,gemini
「こそあど」体系における「近称」「中称」「遠称」はそれぞれ何を表しますか？,「近称」は最も近いもの、「中称」はやや離れたもの、「遠称」は遠いものを指します。,definition,wikipedia_ja_2_日本語_chunk_125,wikipedia_ja_2_日本語,wikipedia_ja,125,gemini
副詞、連体詞、形容動詞にまたがる「こそあど」は、ここではどのような問題として論じられていますか？,語彙体系の問題として論じられています。,fact,wikipedia_ja_2_日本語_chunk_125,wikipedia_ja_2_日本語,wikipedia_ja,125,gemini
従来の指示語の解釈における「そこ」の定義にはどのような問題点がありましたか？,遠くにいる人に「そこで待っていてくれ」と言う場合や、自分の腕を指して「そこをさすってください」と言う場合の説明が困難でした。,reason,wikipedia_ja_2_日本語_chunk_126,wikipedia_ja_2_日本語,wikipedia_ja,126,gemini
佐久間鼎は指示語「こ」「そ」「あ」をそれぞれどのように定義しましたか？,「こ」は「わ（＝自分）のなわばり」に属するもの、「そ」は「な（＝あなた）のなわばり」に属するもの、「あ」はそれ以外の範囲に属するものを指す、と定義しました。,fact,wikipedia_ja_2_日本語_chunk_126,wikipedia_ja_2_日本語,wikipedia_ja,126,gemini
佐久間鼎の指示語の定義は、従来の定義と比べて何が改善されましたか？,従来の定義では説明しきれなかった、指示語の具体的な使用場面における違和感を解消することができました。,comparison,wikipedia_ja_2_日本語_chunk_126,wikipedia_ja_2_日本語,wikipedia_ja,126,gemini
佐久間鼎の定義に基づき、話し手が相手に自分の近くにある物を指して「それを取ってください」と言う場合、どの指示語を使うのが適切ですか？,話し手の近くにある物は「わ（＝自分）のなわばり」に属するため、「これを取ってください」と言うのが適切です。,application,wikipedia_ja_2_日本語_chunk_126,wikipedia_ja_2_日本語,wikipedia_ja,126,gemini
佐久間説では、相手側に属するものはどのように表現されますか？,佐久間説では、相手側に属するものは遠近を問わず「そ」で表されます。,fact,wikipedia_ja_2_日本語_chunk_127,wikipedia_ja_2_日本語,wikipedia_ja,127,gemini
学校教育の国語では、どのような説明方法が取り入れられていますか？,学校教育の国語では、相手側に属するものを「そ」で表すという佐久間説の説明方法が取り入れられています。,fact,wikipedia_ja_2_日本語_chunk_127,wikipedia_ja_2_日本語,wikipedia_ja,127,gemini
「ちょっとそこまで」という答えが、大槻文彦の「中称」の説明の方がふさわしいのはなぜですか？,「ちょっとそこまで」は「それほど遠くないところまで行く」という意味であり、佐久間説だけでは割り切れないため、大槻文彦の「中称」の説明の方が適切です。,reason,wikipedia_ja_2_日本語_chunk_127,wikipedia_ja_2_日本語,wikipedia_ja,127,gemini
遠近を問わず「そ」で表される例を、佐久間説に基づいて他に挙げてください。,例えば、相手の家を指して「そちらの家」と言う場合、「そ」は相手側に属するものを示しています。,application,wikipedia_ja_2_日本語_chunk_127,wikipedia_ja_2_日本語,wikipedia_ja,127,gemini
「生か死か、それが問題だ」の「それ」は何を指しているか？,直前の内容を指している。,fact,wikipedia_ja_2_日本語_chunk_128,wikipedia_ja_2_日本語,wikipedia_ja,128,gemini
指示語は目の前にあるものを直接指示する場合と、文章の中で前に出た語句を指示する場合で何が変わるか？,事情が変わってくる。,reason,wikipedia_ja_2_日本語_chunk_128,wikipedia_ja_2_日本語,wikipedia_ja,128,gemini
現場指示と文脈指示の違いは何か？,現場指示は目の前にあるものを直接指示し、文脈指示は文章の中で前に出た語句を指示する。,comparison,wikipedia_ja_2_日本語_chunk_128,wikipedia_ja_2_日本語,wikipedia_ja,128,gemini
指示語の意味体系の研究において、どのような課題が残されているか？,詳細に見れば、なお研究の余地が多く残されている。,application,wikipedia_ja_2_日本語_chunk_128,wikipedia_ja_2_日本語,wikipedia_ja,128,gemini
3系列をなす言語の例を2つ挙げてください。,日本語と朝鮮語が3系列をなす言語の例です。,fact,wikipedia_ja_2_日本語_chunk_129,wikipedia_ja_2_日本語,wikipedia_ja,129,gemini
英語や中国語は何系列をなす言語ですか？,英語や中国語は2系列をなす言語です。,fact,wikipedia_ja_2_日本語_chunk_129,wikipedia_ja_2_日本語,wikipedia_ja,129,gemini
"日本人が英語の学習時に「これ、それ、あれ」を「this, that, those」に当てはめて考えると混用できないのはなぜですか？","「this, that, those」は文脈指示の代名詞であり、系列が異なるため混用できません。",reason,wikipedia_ja_2_日本語_chunk_129,wikipedia_ja_2_日本語,wikipedia_ja,129,gemini
日本語で色彩を表す基礎となる4語を挙げてください。,日本語で色彩を表す基礎となる4語は「アカ」「シロ」「アヲ」「クロ」です。,fact,wikipedia_ja_2_日本語_chunk_129,wikipedia_ja_2_日本語,wikipedia_ja,129,gemini
「アカ」「シロ」「アヲ」「クロ」はそれぞれどのような色を総称していましたか？,「アカ」は明るい色、「シロ」は顕（あき）らかな色、「アヲ」は漠然とした色、「クロ」は暗い色をそれぞれ総称していました。,fact,wikipedia_ja_2_日本語_chunk_130,wikipedia_ja_2_日本語,wikipedia_ja,130,gemini
葉の色や空の色などを「アオ」と表現する理由は何ですか？,昔の日本語では、「アヲ」が漠然とした色を総称しており、その体系が今日でも基本的に変わっていないためです。,reason,wikipedia_ja_2_日本語_chunk_130,wikipedia_ja_2_日本語,wikipedia_ja,130,gemini
バーリンとケイの研究によると、基礎的な色彩語彙はどのような順番で加わりますか？,「白」と「黒」が最も広範に用いられ、以下、「赤」「緑」が順次加わるとされています。,fact,wikipedia_ja_2_日本語_chunk_130,wikipedia_ja_2_日本語,wikipedia_ja,130,gemini
このテキストの内容から、色の表現は文化や言語によってどのように異なると考えられますか？,言語によって基礎的な色彩語彙の範囲や順序が異なることから、色の認識や表現方法も文化や言語によって異なると考えられます。,application,wikipedia_ja_2_日本語_chunk_130,wikipedia_ja_2_日本語,wikipedia_ja,130,gemini
日本語の基礎的な色彩語彙は、特別な色を表す場合にどのような特徴がありますか？,植物その他の一般名称を必要に応じて転用することが特徴です。,fact,wikipedia_ja_2_日本語_chunk_131,wikipedia_ja_2_日本語,wikipedia_ja,131,gemini
「黄色」の語源は何に由来すると考えられていますか？,「木」に由来すると考えられています。,fact,wikipedia_ja_2_日本語_chunk_131,wikipedia_ja_2_日本語,wikipedia_ja,131,gemini
日本語の親族語彙の体系はどのような特徴を持っていますか？,比較的単純な体系をなしているという特徴があります。,fact,wikipedia_ja_2_日本語_chunk_131,wikipedia_ja_2_日本語,wikipedia_ja,131,gemini
「蘇芳色」や「浅葱色」のような色彩語彙は、どのような場合に用いられますか？,特別な色を表す場合に用いられます。,application,wikipedia_ja_2_日本語_chunk_131,wikipedia_ja_2_日本語,wikipedia_ja,131,gemini
日本語において、同じ親から生まれた者を区別する言葉は何種類ありますか？,日本語では、男女・長幼によって「アニ」「アネ」「オトウト」「イモウト」の4語を区別します。,fact,wikipedia_ja_2_日本語_chunk_132,wikipedia_ja_2_日本語,wikipedia_ja,132,gemini
古代日本語では、兄弟姉妹をどのように区別していましたか？,古代には、年上のみ「アニ」「アネ」と区別し、年下は「オト」と一括していました。,fact,wikipedia_ja_2_日本語_chunk_132,wikipedia_ja_2_日本語,wikipedia_ja,132,gemini
日本語の親族語彙は、中国語の親族語彙と比較してどうですか？,日本語の親族語彙は、中国語の親族語彙と比較して、はるかに単純です。,comparison,wikipedia_ja_2_日本語_chunk_132,wikipedia_ja_2_日本語,wikipedia_ja,132,gemini
中国語では、父方の祖父母と母方の祖父母をそれぞれ何と呼びますか？,テキストには具体的な中国語の呼称は記載されていませんが、中国語では父方の父母と母方の父母を区別して呼びます。,fact,wikipedia_ja_2_日本語_chunk_132,wikipedia_ja_2_日本語,wikipedia_ja,132,gemini
中国語における父の兄弟、姉妹、母の兄弟、姉妹の呼び方はそれぞれ何ですか？,中国語では父の兄弟を「」「」、父の姉妹を「」、母の兄弟を「」、母の姉妹を「」などと言います。,fact,wikipedia_ja_2_日本語_chunk_133,wikipedia_ja_2_日本語,wikipedia_ja,133,gemini
日本語では父の兄弟姉妹、母の兄弟姉妹を何と呼びますか？,日本語では父の兄弟姉妹、母の兄弟姉妹を区別せず、「オジ」「オバ」と呼びます。,fact,wikipedia_ja_2_日本語_chunk_133,wikipedia_ja_2_日本語,wikipedia_ja,133,gemini
日本語の「伯父」「叔父」「従兄」「従姉」は、どのような語源を持つ言葉ですか？,これらの言葉は文章語として用いられることもありますが、中国語からの借用語です。,fact,wikipedia_ja_2_日本語_chunk_133,wikipedia_ja_2_日本語,wikipedia_ja,133,gemini
多くの言語に見られる、親族語彙を他人に転用する虚構的用法とはどのようなものですか？,テキストからは具体的な例や詳細を読み取ることができません。親族語彙を親しくない人に使うことで、親近感や連帯感を表現する用法などが考えられます。,application,wikipedia_ja_2_日本語_chunk_133,wikipedia_ja_2_日本語,wikipedia_ja,133,gemini
朝鮮語とモンゴル語では、「お父様」と「父」という言葉をそれぞれどのような対象に用いますか？,朝鮮語では尊敬する年配男性に「お父様」を、モンゴル語では同様に「父」を用います。,fact,wikipedia_ja_2_日本語_chunk_134,wikipedia_ja_2_日本語,wikipedia_ja,134,gemini
英語において、議会の長老やカトリック教会の神父はなんと呼ばれますか？,英語では、議会の長老やカトリック教会の神父は「Father（父）」と呼ばれます。,fact,wikipedia_ja_2_日本語_chunk_134,wikipedia_ja_2_日本語,wikipedia_ja,134,gemini
中国語では、見知らぬ若い男性と女性にそれぞれ何と呼びかけますか？,中国語では、見知らぬ若い男性に「哥哥（お兄さん）」、女性に「姐姐（お姉さん）」と呼びかけます。,fact,wikipedia_ja_2_日本語_chunk_134,wikipedia_ja_2_日本語,wikipedia_ja,134,gemini
中国語で年長者に対して「旦那さん」「伯母さん」と呼びかけるのは、どのような関係性に基づいていますか？,中国語で年長者の男性に「旦那さん」、女性に「伯母さん」と呼びかけるのは、相手への敬意を示すためです。,reason,wikipedia_ja_2_日本語_chunk_134,wikipedia_ja_2_日本語,wikipedia_ja,134,gemini
日本語で赤の他人を「お父さん」「お母さん」と呼ぶのはどのような状況か？,店員が中年の男性客に親しみを込めて「お父さん、さあ買ってください」のように言うことがある。,fact,wikipedia_ja_2_日本語_chunk_135,wikipedia_ja_2_日本語,wikipedia_ja,135,gemini
ヨーロッパの言語で他人を「お父さん」と呼ぶことは一般的か？,フランス語・イタリア語・デンマーク語・チェコ語などのヨーロッパの言語では、他人である男性をこのように呼ぶことは普通ではない。,comparison,wikipedia_ja_2_日本語_chunk_135,wikipedia_ja_2_日本語,wikipedia_ja,135,gemini
日本語で赤の他人を「お父さん」と呼ぶことが失礼になるのはどのような場合か？,テキストからは具体的な場合は示されていませんが、状況によっては失礼にあたる可能性があると述べられています。,application,wikipedia_ja_2_日本語_chunk_135,wikipedia_ja_2_日本語,wikipedia_ja,135,gemini
一族内で一番若い世代から見た名称で自分や他者を呼ぶ用法は、どのような言語に見られるか？,この用法は各国語に見られる。,fact,wikipedia_ja_2_日本語_chunk_135,wikipedia_ja_2_日本語,wikipedia_ja,135,gemini
父親が自分を指して「お父さん」と言う用法は、何語に見られますか？,中国語、朝鮮語、モンゴル語、英語、フランス語、イタリア語、デンマーク語、チェコ語など、様々な言語に見られます。,fact,wikipedia_ja_2_日本語_chunk_136,wikipedia_ja_2_日本語,wikipedia_ja,136,gemini
語彙を出自で分類すると、どのような種類に分けられますか？,日本語の語彙は、出自によって和語、漢語、外来語、および混種語に分類されます。,fact,wikipedia_ja_2_日本語_chunk_136,wikipedia_ja_2_日本語,wikipedia_ja,136,gemini
語種とは何ですか？,語種とは、語彙を出自によって分けた種類のことです。,definition,wikipedia_ja_2_日本語_chunk_136,wikipedia_ja_2_日本語,wikipedia_ja,136,gemini
父親が自分を「お父さん」と呼ぶ例は、どのような効果を期待したものと考えられますか？,子供に対する親近感の醸成や、子供の視点に合わせた表現による親しみやすさを期待したものと考えられます。,reason,wikipedia_ja_2_日本語_chunk_136,wikipedia_ja_2_日本語,wikipedia_ja,136,gemini
和語、漢語、外来語はそれぞれどのような言葉ですか？,和語は日本古来の大和言葉、漢語は中国渡来の漢字の音を用いた言葉、外来語は中国以外の他言語から取り入れた言葉です。,fact,wikipedia_ja_2_日本語_chunk_137,wikipedia_ja_2_日本語,wikipedia_ja,137,gemini
日本語の基礎語彙は、主に何語で構成されていますか？,日本語の基礎語彙は、ほとんどが和語で構成されています（例：「これ」「それ」「きょう」「あす」）。,fact,wikipedia_ja_2_日本語_chunk_137,wikipedia_ja_2_日本語,wikipedia_ja,137,gemini
文を組み立てる上で必要な付属語は、主に何語ですか？,「て」「に」「を」「は」などの助詞や、助動詞の大部分など、文を組み立てるために必要な付属語は和語です。,fact,wikipedia_ja_2_日本語_chunk_137,wikipedia_ja_2_日本語,wikipedia_ja,137,gemini
「昨日」や「明日」のような日常的な言葉は、和語、漢語、外来語のどれに分類されますか？,「昨日」や「明日」のような日常的な言葉（時間に関する語彙）は、基礎語彙であり、和語に分類されます。,application,wikipedia_ja_2_日本語_chunk_137,wikipedia_ja_2_日本語,wikipedia_ja,137,gemini
抽象的な概念や社会の発展に伴い新たに発生した概念を表すために多く用いられるものは何ですか？,漢語や外来語が多く用いられます。,fact,wikipedia_ja_2_日本語_chunk_138,wikipedia_ja_2_日本語,wikipedia_ja,138,gemini
和語の名称がある事物を漢語や外来語で言い換える例を挙げてください。,「めし」を「御飯」や「ライス」、「やどや」を「旅館」や「ホテル」と称するのが例です。,fact,wikipedia_ja_2_日本語_chunk_138,wikipedia_ja_2_日本語,wikipedia_ja,138,gemini
「めし」を「御飯」や「ライス」と言い換えるのは、どのような種類の語彙を使用する例ですか？,和語の名称がすでにある事物を、漢語や外来語で言い換える例です。,application,wikipedia_ja_2_日本語_chunk_138,wikipedia_ja_2_日本語,wikipedia_ja,138,gemini
語種の異なる同義語にはどのような意味・ニュアンスの差異が生まれるか？,和語には易しい印象、漢語には公的な印象、外来語には新しい印象が含まれることが多い。,fact,wikipedia_ja_2_日本語_chunk_139,wikipedia_ja_2_日本語,wikipedia_ja,139,gemini
一般的に、和語と漢語ではどちらの意味が広いと言われているか？,一般に、和語の意味は広く、漢語の意味は狭いと言われている。,comparison,wikipedia_ja_2_日本語_chunk_139,wikipedia_ja_2_日本語,wikipedia_ja,139,gemini
「しづむ」という和語には、どのような漢語の造語成分が相当するか？,「しづむ」という和語には、「沈」「鎮」「静」など複数の漢語の造語成分が相当する。,fact,wikipedia_ja_2_日本語_chunk_139,wikipedia_ja_2_日本語,wikipedia_ja,139,gemini
語種による印象の違いを考慮して、フォーマルな場面で「食べる」を言い換える場合、どの語種を選ぶのが適切か？,フォーマルな場面では、重々しい印象のある漢語を選ぶのが適切である（例：「食事する」「喫食する」）。,application,wikipedia_ja_2_日本語_chunk_139,wikipedia_ja_2_日本語,wikipedia_ja,139,gemini
「しづむ」の意味の多様性が、書き分けによってどのように変化しましたか？,漢字で書き分けることで、「沈む」「鎮む」「静む」などが別々の語として意識されるようになりました。,reason,wikipedia_ja_2_日本語_chunk_140,wikipedia_ja_2_日本語,wikipedia_ja,140,gemini
「しづむ」の書き分けに使用される漢字の例を3つ挙げてください。,「沈む」「鎮む」「静む」が例として挙げられます。,fact,wikipedia_ja_2_日本語_chunk_140,wikipedia_ja_2_日本語,wikipedia_ja,140,gemini
漢語の意味の特徴は何ですか？,漢語の表す意味は、特に分析的です。,fact,wikipedia_ja_2_日本語_chunk_140,wikipedia_ja_2_日本語,wikipedia_ja,140,gemini
「弱」という造語成分は、どのような単語を作るのに役立ちますか？,「弱」は「脆」「貧」「軟」「薄」などの成分と結合し、「脆弱」「貧弱」「軟弱」「薄弱」のような分析的・説明的な単語を作ります。,fact,wikipedia_ja_2_日本語_chunk_141,wikipedia_ja_2_日本語,wikipedia_ja,141,gemini
漢語の語彙はどこから来たものが多いですか？,漢語の語彙は、古く中国から入ってきたものが大部分を占めています。,fact,wikipedia_ja_2_日本語_chunk_141,wikipedia_ja_2_日本語,wikipedia_ja,141,gemini
日本人が作った漢語（和製漢語）は、古来から多いですか？,はい、日本人が作った漢語（和製漢語）も古来多いです。,fact,wikipedia_ja_2_日本語_chunk_141,wikipedia_ja_2_日本語,wikipedia_ja,141,gemini
「薄弱」という単語を例に、「弱」という造語成分がどのように単語形成に影響を与えているか説明してください。,「薄弱」は、「薄い」という意味を持つ語に「弱」が加わることで、弱々しい、頼りないといった意味合いを強調する形で単語の意味を形成しています。,application,wikipedia_ja_2_日本語_chunk_141,wikipedia_ja_2_日本語,wikipedia_ja,141,gemini
字音語とは何ですか？,漢語は音読みで読まれることから、字音語と呼ばれる場合があります。,definition,wikipedia_ja_2_日本語_chunk_142,wikipedia_ja_2_日本語,wikipedia_ja,142,gemini
和製漢語の例をいくつか挙げてください。,「国立」「改札」「着席」「挙式」「即答」「熱演」などが和製漢語の例として挙げられます。,fact,wikipedia_ja_2_日本語_chunk_142,wikipedia_ja_2_日本語,wikipedia_ja,142,gemini
外来語が日本語に入ってから意味変化することがあるのはなぜですか？,外来語は、日本語に入ってから独自の意味変化を遂げることがあります。元の言語の意味のままで用いられるものばかりではありません。,reason,wikipedia_ja_2_日本語_chunk_142,wikipedia_ja_2_日本語,wikipedia_ja,142,gemini
"英語の""claim""と日本語の「クレーム」の意味の違いは何ですか？","英語の""claim""は「当然の権利として要求する」という意味ですが、日本語の「クレーム」は「文句」という意味です。",comparison,wikipedia_ja_2_日本語_chunk_142,wikipedia_ja_2_日本語,wikipedia_ja,142,gemini
"英語の ""lunch"" は、日本ではどのような意味で使われることがありますか？","日本の食堂では、""lunch"" は昼食の種類を指すことがあります。",fact,wikipedia_ja_2_日本語_chunk_143,wikipedia_ja_2_日本語,wikipedia_ja,143,gemini
和製英語とはどのような言葉ですか？,和製英語とは、英語系の外来語を元に日本で作られた、英語圏では一般的ではない語のことです。,definition,wikipedia_ja_2_日本語_chunk_143,wikipedia_ja_2_日本語,wikipedia_ja,143,gemini
「パネラー」や「プレゼンター」のような語は、何と呼ばれることがありますか？,これらの語は、外国語にはない日本語独自の語形で、和製洋語と呼ばれることがあります。,fact,wikipedia_ja_2_日本語_chunk_143,wikipedia_ja_2_日本語,wikipedia_ja,143,gemini
外来語を組み合わせて作られた日本語独自の語の例を3つ挙げてください。,例として、「アイスキャンデー」、「サイドミラー」、「テーブルスピーチ」などがあります。,application,wikipedia_ja_2_日本語_chunk_143,wikipedia_ja_2_日本語,wikipedia_ja,143,gemini
単純語とはどのような語ですか？,単純語は、「あたま」「かお」のように、それ以上分けられないと意識される語です。,definition,wikipedia_ja_2_日本語_chunk_144,wikipedia_ja_2_日本語,wikipedia_ja,144,gemini
複合語はどのようにしてできていますか？,複合語は、いくつかの単純語が合わさってできていると意識される語です。,definition,wikipedia_ja_2_日本語_chunk_144,wikipedia_ja_2_日本語,wikipedia_ja,144,gemini
単純語と複合語の例をそれぞれ一つずつ挙げてください。,単純語の例は「いぬ」、複合語の例は「いぬずき」です。,fact,wikipedia_ja_2_日本語_chunk_144,wikipedia_ja_2_日本語,wikipedia_ja,144,gemini
「うわくちびる」は単純語と複合語のどちらですか？,「うわくちびる」は「うえ」と「くちびる」という単純語から構成されているので複合語です。,fact,wikipedia_ja_2_日本語_chunk_144,wikipedia_ja_2_日本語,wikipedia_ja,144,gemini
熟語と総称される漢語は、どのような要素が複合したものですか？,本来漢字の字音を複合させたものです。,fact,wikipedia_ja_2_日本語_chunk_145,wikipedia_ja_2_日本語,wikipedia_ja,145,gemini
日本語において単純語と認識される漢語の例を2つ挙げてください。,「えんぴつ（鉛筆）」や「せかい（世界）」などが挙げられます。,fact,wikipedia_ja_2_日本語_chunk_145,wikipedia_ja_2_日本語,wikipedia_ja,145,gemini
混種語は語構成の面から見ると、どのような語に分類されますか？,すべて複合語として分類されます。,fact,wikipedia_ja_2_日本語_chunk_145,wikipedia_ja_2_日本語,wikipedia_ja,145,gemini
