question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx,provider
言語の変化と進化の類似点として、どのようなケースが挙げられるか？,一見似ている2種類が、全く別の種類から進化していたというケースが、言語にも見られる。,comparison,wikipedia_ja_1_言語_chunk_18,wikipedia_ja_1_言語,wikipedia_ja,18,gemini
アイスランド語の基本文法は、何年前とほとんど変わっていないとされていますか？,アイスランド語の基本文法は1000年前とほとんど変わっていないとされています。,fact,wikipedia_ja_1_言語_chunk_19,wikipedia_ja_1_言語,wikipedia_ja,19,gemini
言語が分化する元になったと考えられるものは何ですか？,言語はもともといくつかの祖語から分化したと考えられています。,fact,wikipedia_ja_1_言語_chunk_19,wikipedia_ja_1_言語,wikipedia_ja,19,gemini
同一の祖語から発生したグループは何と呼ばれますか？,同一の祖語から発生したグループは語族と呼ばれます。,definition,wikipedia_ja_1_言語_chunk_19,wikipedia_ja_1_言語,wikipedia_ja,19,gemini
語族はどのように細分化されていきますか？,語族は語派、語群、そして言語へと細分化されていきます。,process,wikipedia_ja_1_言語_chunk_19,wikipedia_ja_1_言語,wikipedia_ja,19,gemini
孤立した言語とはどのような言語ですか？,孤立した言語とは、現存する他の言語と系統関係が立証されておらず、語族に分類できない言語のことです。,fact,wikipedia_ja_1_言語_chunk_20,wikipedia_ja_1_言語,wikipedia_ja,20,gemini
言語連合とは何ですか？,言語連合とは、地理・文化的に近接する異なった系統の言語が相互に影響しあい、顕著に類似する事例のことです。,definition,wikipedia_ja_1_言語_chunk_20,wikipedia_ja_1_言語,wikipedia_ja,20,gemini
同一語族に属する言語群において、言語の分化年代を割り出すために用いられるものは何ですか？,同一語族に属する言語群の場合、共通語彙から言語の分化した年代を割り出す方法が考案されています。,fact,wikipedia_ja_1_言語_chunk_20,wikipedia_ja_1_言語,wikipedia_ja,20,gemini
ある言語が孤立言語であるかどうかを判断する基準は何ですか？,ある言語が孤立言語であるかどうかは、現存する他の言語との系統関係が立証されているかどうかで判断されます。,reason,wikipedia_ja_1_言語_chunk_20,wikipedia_ja_1_言語,wikipedia_ja,20,gemini
言語史を作る際、どのような要素に基づいて時代区分が行われますか？,単語、綴り、発音、文法などの要素から、古代、中世、近代と3分割して時代区分が行われます。,fact,wikipedia_ja_1_言語_chunk_21,wikipedia_ja_1_言語,wikipedia_ja,21,gemini
言語接触によって発生する現象の例を2つ挙げてください。,言語接触によって、借用語の発生と混成言語の発生が起こることがあります。,fact,wikipedia_ja_1_言語_chunk_21,wikipedia_ja_1_言語,wikipedia_ja,21,gemini
言語接触とはどのような現象ですか？,言語接触とは、ある言語と他の言語が接触した際に、両言語の話者の交流が深まるにつれて様々な変化が発生する現象です。,definition,wikipedia_ja_1_言語_chunk_21,wikipedia_ja_1_言語,wikipedia_ja,21,gemini
混成言語はどのような状況で発生しやすいですか？,混成言語は、言語接触が起こった際に、商業や生活上の必要から発生することがあります。,reason,wikipedia_ja_1_言語_chunk_21,wikipedia_ja_1_言語,wikipedia_ja,21,gemini
ピジン言語からクレオール言語へと成長する過程で何が起こりますか？,ピジン言語は語彙が増え、言語として成長してくると、体系的な文法を持つクレオール言語という新しい言語になります。,reason,wikipedia_ja_1_言語_chunk_22,wikipedia_ja_1_言語,wikipedia_ja,22,gemini
クレオール言語はピジン言語と比べてどのような違いがありますか？,クレオール言語はピジン言語よりも語彙が多く、体系的な文法が存在し、母語話者がいる点が異なります。,comparison,wikipedia_ja_1_言語_chunk_22,wikipedia_ja_1_言語,wikipedia_ja,22,gemini
クレオール言語は独立した言語として扱って良いですか？,クレオール言語は体系的な文法を持ち、母語話者が存在するため、一個の独立した言語と見なして差し支えありません。,fact,wikipedia_ja_1_言語_chunk_22,wikipedia_ja_1_言語,wikipedia_ja,22,gemini
ピジン言語がクレオール言語に発展する例を一つ挙げてください。,（テキストからは具体的な例は挙げられていませんが、一般的に）貿易や植民地時代に異なる言語の話者が接触し、共通のコミュニケーション手段としてピジン言語が生まれ、それが世代を経てクレオール言語に発展する例があります。,application,wikipedia_ja_1_言語_chunk_22,wikipedia_ja_1_言語,wikipedia_ja,22,gemini
中世ヨーロッパにおいて、知識人の共通語として用いられた言語は何ですか？,ラテン語は、中世ヨーロッパにおいて知識人の共通語として用いられました。,fact,wikipedia_ja_1_言語_chunk_23,wikipedia_ja_1_言語,wikipedia_ja,23,gemini
ラテン語が欧州で大きな役割を果たした時代はいつですか？,ラテン語はルネサンス時代などに大きな役割を果たしました。,fact,wikipedia_ja_1_言語_chunk_23,wikipedia_ja_1_言語,wikipedia_ja,23,gemini
各国で日常言語が文語として用いられるようになった理由は何ですか？,印刷術の発展や宗教改革などが、各国で日常言語が文語として用いられるようになった理由です。,reason,wikipedia_ja_1_言語_chunk_23,wikipedia_ja_1_言語,wikipedia_ja,23,gemini
中世における文語と日常言語の関係について説明してください。,中世においては、文語と日常使用する言語との間に隔たりが見られ、異なる言語を文章語として採用している例もありました。,fact,wikipedia_ja_1_言語_chunk_23,wikipedia_ja_1_言語,wikipedia_ja,23,gemini
標準語が制定されるようになった背景には何がありますか？,それまで方言の連続体しか持たなかった各国において、言語を筆記する標準的な表記法が定まったことが背景にあります。,reason,wikipedia_ja_1_言語_chunk_24,wikipedia_ja_1_言語,wikipedia_ja,24,gemini
標準語の制定はどのように進められましたか？,出版物などによって徐々に定まるものもあれば、公的な言語統制機関を置いて国家主導で制定するものもありました。,fact,wikipedia_ja_1_言語_chunk_24,wikipedia_ja_1_言語,wikipedia_ja,24,gemini
言語の整備と国内共通語の成立は、何を実現する上で重要でしたか？,国民国家を成立させる上で重要な役割を果たしました。,reason,wikipedia_ja_1_言語_chunk_24,wikipedia_ja_1_言語,wikipedia_ja,24,gemini
国家主導で標準語を制定する例として、どのような機関が設置されましたか？,中央に公的な言語統制機関が設置され、国家主導で標準語が制定されました。,fact,wikipedia_ja_1_言語_chunk_24,wikipedia_ja_1_言語,wikipedia_ja,24,gemini
標準語の制定は、言語にどのような影響を与えるか？,標準語の制定は、他の方言を序列化することにつながる。,reason,wikipedia_ja_1_言語_chunk_25,wikipedia_ja_1_言語,wikipedia_ja,25,gemini
最も新しい言語として挙げられているものは何か？,ニカラグアの子供達の間で発生したニカラグア手話が、最も新しい言語として挙げられている。,fact,wikipedia_ja_1_言語_chunk_25,wikipedia_ja_1_言語,wikipedia_ja,25,gemini
ニカラグア手話の発生は、言語能力に関するどのような考え方を裏付けているか？,ニカラグア手話の発生は、言語能力が人間に生得のものであるという考え方を裏付けている。,reason,wikipedia_ja_1_言語_chunk_25,wikipedia_ja_1_言語,wikipedia_ja,25,gemini
現在、世界にはおよそいくつの言語が存在すると言われているか？,現在、世界には千数百とも数千とも言われる数の言語が存在すると言われている。,fact,wikipedia_ja_1_言語_chunk_25,wikipedia_ja_1_言語,wikipedia_ja,25,gemini
1939年にルイス・ハーバート・グレイは何言語と唱えましたか？,ルイス・ハーバート・グレイは著書で「2796言語」と唱えました。,fact,wikipedia_ja_1_言語_chunk_26,wikipedia_ja_1_言語,wikipedia_ja,26,gemini
1979年にドイツのマイヤーは何言語と唱えましたか？,マイヤーは4200から5600言語と唱えました。,fact,wikipedia_ja_1_言語_chunk_26,wikipedia_ja_1_言語,wikipedia_ja,26,gemini
言語の正確な数を数えることがほぼ不可能な理由は何ですか？,未発見の言語や消滅しつつある言語が存在するだけでなく、原理的な困難があるためです。,reason,wikipedia_ja_1_言語_chunk_26,wikipedia_ja_1_言語,wikipedia_ja,26,gemini
三省堂の『言語学大辞典』「世界言語編」では、およそ何言語を扱っていますか？,8000超の言語を扱っています。,fact,wikipedia_ja_1_言語_chunk_26,wikipedia_ja_1_言語,wikipedia_ja,26,gemini
セルビア・クロアチア語は、どの地域の言語をまとめたものですか？,セルビア、クロアチア、ボスニア・ヘルツェゴビナ、モンテネグロの4地域の言語をまとめたものです。,fact,wikipedia_ja_1_言語_chunk_27,wikipedia_ja_1_言語,wikipedia_ja,27,gemini
なぜ、似ている言語を区別することが難しいのですか？,言語の境界があいまいであり、ある人間集団を「言語の話者」とするか「方言の話者」とするかの問題にも関わるため、区別が難しくなります。,reason,wikipedia_ja_1_言語_chunk_27,wikipedia_ja_1_言語,wikipedia_ja,27,gemini
セルビア・クロアチア語は、学術的にはどのように扱われていますか？,学術的には方言連続体として扱われています。,fact,wikipedia_ja_1_言語_chunk_27,wikipedia_ja_1_言語,wikipedia_ja,27,gemini
ある言語を「言語」と「方言」として区別する基準は何ですか？,明確な基準はなく、社会的な要因や政治的な背景によって判断されることが多いです。,application,wikipedia_ja_1_言語_chunk_27,wikipedia_ja_1_言語,wikipedia_ja,27,gemini
旧ユーゴスラビアにおいて、セルビア語、クロアチア語などはどのように扱われていましたか？,国家統一の観点から、これらの言語は同一言語として扱われていました。,fact,wikipedia_ja_1_言語_chunk_28,wikipedia_ja_1_言語,wikipedia_ja,28,gemini
ユーゴスラビア崩壊後、セルビア語、クロアチア語、ボスニア語が独立した言語として扱われるようになった理由は何ですか？,ユーゴスラビア紛争によって各国が独立し、各地方の方言をそれぞれ独立言語として扱うようになったためです。,reason,wikipedia_ja_1_言語_chunk_28,wikipedia_ja_1_言語,wikipedia_ja,28,gemini
モンテネグロ語は、いつ、どの言語から分けられるようになりましたか？,2006年にモンテネグロがセルビア・モンテネグロから独立した際に、セルビア語から分けられるようになりました。,fact,wikipedia_ja_1_言語_chunk_28,wikipedia_ja_1_言語,wikipedia_ja,28,gemini
もし、異なる地域の方言を尊重し、それぞれの言語として扱うという考え方を採用した場合、どのような利点と欠点が考えられますか？,利点としては、地域文化の独自性が尊重されることが挙げられます。欠点としては、言語間のコミュニケーションが困難になる可能性があるでしょう。,application,wikipedia_ja_1_言語_chunk_28,wikipedia_ja_1_言語,wikipedia_ja,28,gemini
複数中心地言語とはどのような言語ですか？,明確な標準語を持たず、複数の言語中心を持つ言語のことです。,definition,wikipedia_ja_1_言語_chunk_29,wikipedia_ja_1_言語,wikipedia_ja,29,gemini
英語は複数中心地言語に含まれますか？,はい、英語は複数中心地言語に含まれます。,fact,wikipedia_ja_1_言語_chunk_29,wikipedia_ja_1_言語,wikipedia_ja,29,gemini
中国語の方言とされる言語間でも会話が成立しない場合があるのはなぜですか？,地域によって言語の差異が大きく、会話が成立しないほど異なる場合があるためです。,reason,wikipedia_ja_1_言語_chunk_29,wikipedia_ja_1_言語,wikipedia_ja,29,gemini
中国語の方言とされる言語が、言語として扱われず方言として扱われる理由は何ですか？,書き言葉が共通であり、中国語群に属していて対応関係が明確であるため、方言として扱われます。,reason,wikipedia_ja_1_言語_chunk_29,wikipedia_ja_1_言語,wikipedia_ja,29,gemini
同じ言語かどうかを判定する基準として提唱されている考え方は何ですか？,相互理解性という考え方で、話者が相手の言うことを理解できる場合には同一言語、理解できない場合には別言語と判定します。,fact,wikipedia_ja_1_言語_chunk_30,wikipedia_ja_1_言語,wikipedia_ja,30,gemini
相互理解性によって言語の範囲を確定しようとする際の困難さとは何ですか？,Aの言うことをBが聞き取れても、Bの言うことをAが聞き取れないような言語差が存在することが困難さの一つです。,reason,wikipedia_ja_1_言語_chunk_30,wikipedia_ja_1_言語,wikipedia_ja,30,gemini
相互理解性は言語間の距離を測る上でどのような役割を果たしますか？,相互理解性は、言語間の距離を伝える重要な情報となります。,fact,wikipedia_ja_1_言語_chunk_30,wikipedia_ja_1_言語,wikipedia_ja,30,gemini
相互理解性の考え方を、異なる方言を話す人々のコミュニケーションに適用する場合、どのような結論が考えられますか？,もしお互いの方言を理解できれば、それらは同じ言語の方言とみなすことができます。,application,wikipedia_ja_1_言語_chunk_30,wikipedia_ja_1_言語,wikipedia_ja,30,gemini
言語の分類において、単一の基準を押し通す言語学者がいないのはなぜですか？,ある集団を「言語話者」とするか「方言話者」とするかには、政治的・文化的アイデンティティの問題が深く関係しているため、単一基準では不十分だからです。,reason,wikipedia_ja_1_言語_chunk_31,wikipedia_ja_1_言語,wikipedia_ja,31,gemini
同系列の言語が徐々に変化している場合、言語の分割を決定する際に何が問題となりますか？,どこで、いくつに分割すべきなのか、あるいはまったく分割すべきでないのかを決めるのが難しいという問題があります。,fact,wikipedia_ja_1_言語_chunk_31,wikipedia_ja_1_言語,wikipedia_ja,31,gemini
言語の分類において、政治的・文化的アイデンティティはどのような影響を与えますか？,ある集団を「言語話者」とするか「方言話者」とするかの判断に深く関係し、分類を複雑にします。,fact,wikipedia_ja_1_言語_chunk_31,wikipedia_ja_1_言語,wikipedia_ja,31,gemini
言語の分類を行う際に、単一の基準ではなく、複数の要因を考慮することの重要性を説明してください。,言語分類は、言語学的な要素だけでなく、政治的・文化的アイデンティティにも影響されるため、複数の要因を考慮することで、より現実的で適切な分類が可能になります。,application,wikipedia_ja_1_言語_chunk_31,wikipedia_ja_1_言語,wikipedia_ja,31,gemini
言語と方言の区別について、言語学的な意味はあるのか？,言語と方言の区別には、言語学的な意味はないという考え方がある。,fact,wikipedia_ja_1_言語_chunk_32,wikipedia_ja_1_言語,wikipedia_ja,32,gemini
ある地域で賛成される分類基準が、別の地域で反発を受ける理由は何ですか？,言語学は、一方の地域での基準が誤りだと断定する論拠を持たないため、地域ごとの慣習に従うことになる。,reason,wikipedia_ja_1_言語_chunk_32,wikipedia_ja_1_言語,wikipedia_ja,32,gemini
言語と方言の区別に関する二つの説明とは何ですか？,一つは言語学的意味はないとするもので、もう一つはどの方言もそれぞれ言語だとするものである。,fact,wikipedia_ja_1_言語_chunk_32,wikipedia_ja_1_言語,wikipedia_ja,32,gemini
地域ごとに異なる言語・方言の分類基準を採用する場合、どのような問題が起こりえますか？,分類基準に対する反発が起こり、コミュニケーションの齟齬が生じる可能性がある。,application,wikipedia_ja_1_言語_chunk_32,wikipedia_ja_1_言語,wikipedia_ja,32,gemini
標準語と非標準語の関係にある同系言語は何と定義されるか？,方言と定義される。,definition,wikipedia_ja_1_言語_chunk_33,wikipedia_ja_1_言語,wikipedia_ja,33,gemini
標準語の選定は何に依存するか？,政治に依存する。,fact,wikipedia_ja_1_言語_chunk_33,wikipedia_ja_1_言語,wikipedia_ja,33,gemini
言語と方言の区別において、言語学的な意味がないという考え方は、どのような点で共通しているか？,標準語の選定が政治によるという点と、言語を秤にかけるのではなく、人々の意識を秤にかけるという点で共通している。,reason,wikipedia_ja_1_言語_chunk_33,wikipedia_ja_1_言語,wikipedia_ja,33,gemini
ある地域で話されている言葉が、共通語（標準語）と類似しているが、発音や語彙が異なる場合、それは言語学的に何と分類される可能性が高いか？,方言として分類される可能性が高い。,application,wikipedia_ja_1_言語_chunk_33,wikipedia_ja_1_言語,wikipedia_ja,33,gemini
言語が独立か方言かを判断する基準は何ですか？,言語同士が独立の言語同士なのか、同じ言語の方言同士なのかの判定は非常に恣意的です。,fact,wikipedia_ja_1_言語_chunk_34,wikipedia_ja_1_言語,wikipedia_ja,34,gemini
系統関係が異なる言語同士は、共通の集団で話されていても方言とみなされますか？,いいえ、系統関係が明確に異なる言語同士は、たとえ共通の集団で話されていても、方言同士とはみなされません。,fact,wikipedia_ja_1_言語_chunk_34,wikipedia_ja_1_言語,wikipedia_ja,34,gemini
ユーグ族の言語分布はどのようになっていますか？,ユーグ族は西部に住むものはテュルク系の言語を、東部に住むものはモンゴル系の言語を母語としています。,fact,wikipedia_ja_1_言語_chunk_34,wikipedia_ja_1_言語,wikipedia_ja,34,gemini
ユーグ族の言語状況から、言語の分類についてどのようなことが言えますか？,ユーグ族の例から、同じ民族集団であっても、居住地域によって全く異なる系統の言語を母語とすることがあることがわかります。,application,wikipedia_ja_1_言語_chunk_34,wikipedia_ja_1_言語,wikipedia_ja,34,gemini
西部ユーグ語と東部ユーグ語は、同じ民族の言語の方言として扱われますか？,いいえ、西部ユーグ語と東部ユーグ語は、同じ民族だという意識があるものの、方言同士ではなく別々の言語として扱われます。,fact,wikipedia_ja_1_言語_chunk_35,wikipedia_ja_1_言語,wikipedia_ja,35,gemini
臨高人は民族籍上は何民族ですか？,臨高人は民族籍上は漢民族です。,fact,wikipedia_ja_1_言語_chunk_35,wikipedia_ja_1_言語,wikipedia_ja,35,gemini
臨高人の言語は、漢語の方言として扱われますか？,いいえ、臨高人の言語は漢語の方言としては扱われず、系統どおりタイ・カダイ語族の臨高語として扱われます。,fact,wikipedia_ja_1_言語_chunk_35,wikipedia_ja_1_言語,wikipedia_ja,35,gemini
言語が同じかどうかを判断する上で、使用する文字は重要な基準となりますか？,いいえ、使用する文字は同言語かどうかの判断基準としてはあまり用いられません。,comparison,wikipedia_ja_1_言語_chunk_35,wikipedia_ja_1_言語,wikipedia_ja,35,gemini
言語が使用する文字を変更したり、複数の文字を併用することが珍しくないのはなぜですか？,言語は基本的にどの文字でも表記可能であり、文字が文法にさほど影響を与えないためです。,reason,wikipedia_ja_1_言語_chunk_36,wikipedia_ja_1_言語,wikipedia_ja,36,gemini
ヒンディー語とウルドゥー語は、どのような関係として扱われることがありますか？,ヒンドゥスターニー語として同一言語または方言連続体として扱われることがあります。,fact,wikipedia_ja_1_言語_chunk_36,wikipedia_ja_1_言語,wikipedia_ja,36,gemini
ヒンディー語とウルドゥー語はそれぞれどの文字を使用しますか？,ヒンディー語はデーヴァナーガリー文字、ウルドゥー語はウルドゥー文字を使用します。,fact,wikipedia_ja_1_言語_chunk_36,wikipedia_ja_1_言語,wikipedia_ja,36,gemini
ある言語が文字を変更した場合、文法にはどのような影響があると考えられますか？,文法などに文字はさほど影響を与えないと考えられます。,application,wikipedia_ja_1_言語_chunk_36,wikipedia_ja_1_言語,wikipedia_ja,36,gemini
エスノローグ第21版における中国語の方言数はいくつですか？,エスノローグ第21版では、中国語は13の方言の合計として計上されています。,fact,wikipedia_ja_1_言語_chunk_37,wikipedia_ja_1_言語,wikipedia_ja,37,gemini
母語話者数が最も多い言語は中国語ですが、世界で広く使用されている言語とは言えないのはなぜですか？,中国語を公用語としている国が、中華人民共和国、中華民国、シンガポールの3か国のみであるため、世界的に広く使用されているとは言えません。,reason,wikipedia_ja_1_言語_chunk_37,wikipedia_ja_1_言語,wikipedia_ja,37,gemini
エスノローグ第21版におけるアラビア語の方言数はいくつですか？,エスノローグ第21版では、アラビア語は20の方言の合計として計上されています。,fact,wikipedia_ja_1_言語_chunk_37,wikipedia_ja_1_言語,wikipedia_ja,37,gemini
エスノローグ第21版におけるラフンダー語の方言数はいくつですか？,エスノローグ第21版では、ラフンダー語は4の方言の合計として計上されています。,fact,wikipedia_ja_1_言語_chunk_37,wikipedia_ja_1_言語,wikipedia_ja,37,gemini
中国にはいくつの主要な方言が存在しますか？,中国には、共通語である普通話を含めて13個の方言が存在します。,fact,wikipedia_ja_1_言語_chunk_38,wikipedia_ja_1_言語,wikipedia_ja,38,gemini
スペイン語が広範囲に話されるようになった理由は何ですか？,17世紀のスペインによる新大陸の植民地化により、スペイン語は南アメリカおよび北アメリカ南部で広まりました。,reason,wikipedia_ja_1_言語_chunk_38,wikipedia_ja_1_言語,wikipedia_ja,38,gemini
2021年度において、スペイン語を公用語とする国は何カ国ありますか？,2021年度において、スペイン語を公用語とする国は21カ国です。,fact,wikipedia_ja_1_言語_chunk_38,wikipedia_ja_1_言語,wikipedia_ja,38,gemini
資料で話者数2位の言語は何ですか？,資料で話者数2位の言語はスペイン語です。,fact,wikipedia_ja_1_言語_chunk_38,wikipedia_ja_1_言語,wikipedia_ja,38,gemini
ラテンアメリカと呼ばれる地域は、どのような言語圏を形成していますか？,ラテンアメリカは、ポルトガル語圏を含む広大な共通言語圏を形成しています。,fact,wikipedia_ja_1_言語_chunk_39,wikipedia_ja_1_言語,wikipedia_ja,39,gemini
英語は話者人口で4位ですが、公用語としては何ヶ国で話されていますか？,英語は公用語として55か国で話されており、最も多くの国で話されています。,fact,wikipedia_ja_1_言語_chunk_39,wikipedia_ja_1_言語,wikipedia_ja,39,gemini
英語が世界で広く重要視されている理由は何ですか？,英語はアメリカ合衆国やイギリスの公用語であるため、世界で広く重要視されています。,reason,wikipedia_ja_1_言語_chunk_39,wikipedia_ja_1_言語,wikipedia_ja,39,gemini
ある国でビジネスを行う際、共通言語圏を考慮することの重要性を説明してください。,共通言語圏を考慮することで、コミュニケーションが円滑になり、ビジネスの機会を広げることができます。,application,wikipedia_ja_1_言語_chunk_39,wikipedia_ja_1_言語,wikipedia_ja,39,gemini
英語が世界共通語としての影響力を増大させている背景には何がありますか？,世界の一体化に伴い、研究やビジネスなどが英語で行われる場面が増えていることが背景にあります。,reason,wikipedia_ja_1_言語_chunk_40,wikipedia_ja_1_言語,wikipedia_ja,40,gemini
英語に次ぐ国際語として挙げられている言語は何ですか？,英語に次ぐ国際語としては、フランス語が挙げられます。,fact,wikipedia_ja_1_言語_chunk_40,wikipedia_ja_1_言語,wikipedia_ja,40,gemini
フランス語が有力な国際語であった時代はいつですか？,フランス語は17世紀から19世紀にかけて西洋で最も有力な国際語でした。,fact,wikipedia_ja_1_言語_chunk_40,wikipedia_ja_1_言語,wikipedia_ja,40,gemini
非英語圏同士の住民が交渉する際に英語が共通語として使用されるのは、英語のどのような影響力を示していますか？,これは英語が世界共通語としての影響力を増大させていることを示しています。,application,wikipedia_ja_1_言語_chunk_40,wikipedia_ja_1_言語,wikipedia_ja,40,gemini
フランス語を公用語とする国は何カ国ありますか？,フランス語を公用語とする国は、アフリカの旧フランス植民地を中心に29カ国あります。,fact,wikipedia_ja_1_言語_chunk_41,wikipedia_ja_1_言語,wikipedia_ja,41,gemini
アラビア語が広い共通言語圏を持つ理由は何ですか？,アラビア語はクルアーンの言語としてイスラム圏全域に使用者がいるため、広い共通言語圏を持っています。,reason,wikipedia_ja_1_言語_chunk_41,wikipedia_ja_1_言語,wikipedia_ja,41,gemini
フランス語とアラビア語の共通点は何ですか？,フランス語とアラビア語は、どちらも話者数が多いだけでなく、公用語として使用する国が複数存在し、広い言語圏を形成している点です。,comparison,wikipedia_ja_1_言語_chunk_41,wikipedia_ja_1_言語,wikipedia_ja,41,gemini
このテキストから、言語が文化圏の形成にどのように貢献するか説明してください。,言語は共通のコミュニケーション手段を提供し、文化的な価値観や知識の共有を促進することで、特定の言語を共有する人々の間で共通のアイデンティティや帰属意識を育み、文化圏の形成に貢献します。,application,wikipedia_ja_1_言語_chunk_41,wikipedia_ja_1_言語,wikipedia_ja,41,gemini
アラビア語は文語と口語でどのように区別されますか？,アラビア語は文語であるフスハーと口語であるアーンミーヤに分かれています。,fact,wikipedia_ja_1_言語_chunk_42,wikipedia_ja_1_言語,wikipedia_ja,42,gemini
アーンミーヤの特徴は何ですか？,アーンミーヤは多数の方言に分かれている点が特徴です。,fact,wikipedia_ja_1_言語_chunk_42,wikipedia_ja_1_言語,wikipedia_ja,42,gemini
国連の公用語が6つである理由は何ですか？,安全保障理事会の常任理事国の言語に、広大な共通言語圏を持つスペイン語とアラビア語を加えたためです。,reason,wikipedia_ja_1_言語_chunk_42,wikipedia_ja_1_言語,wikipedia_ja,42,gemini
国連の公用語にスペイン語とアラビア語が含まれている理由は何ですか？,これらの言語は広大な共通言語圏を持っているため、国連の公用語として採用されました。,reason,wikipedia_ja_1_言語_chunk_42,wikipedia_ja_1_言語,wikipedia_ja,42,gemini
言語は国家の成立においてどのような役割を果たしますか？,言語は国家を成立させるうえでの重要な要素であり、異なる言語間の対立が国家に大きな影響を及ぼすことがあります。,fact,wikipedia_ja_1_言語_chunk_43,wikipedia_ja_1_言語,wikipedia_ja,43,gemini
言語戦争が独立問題に発展する例として、カナダのどのような言語間の対立が挙げられますか？,カナダにおける英語とフランス語の対立が、言語戦争と呼ばれるほど激化し、独立問題に発展する例があります。,fact,wikipedia_ja_1_言語_chunk_43,wikipedia_ja_1_言語,wikipedia_ja,43,gemini
ベルギーにおける言語戦争の原因となっている言語の組み合わせは何ですか？,ベルギーでは、オランダ語とフランス語の対立が言語戦争の原因となっています。,fact,wikipedia_ja_1_言語_chunk_43,wikipedia_ja_1_言語,wikipedia_ja,43,gemini
言語間の対立が国家に大きな影響を与える理由は何ですか？,言語は人々のアイデンティティと深く結びついており、言語間の不平等や差別は社会的な不満や対立を生み出す可能性があるからです。,reason,wikipedia_ja_1_言語_chunk_43,wikipedia_ja_1_言語,wikipedia_ja,43,gemini
東パキスタンで独立運動が起きた理由は何ですか？,西パキスタンの言語であるウルドゥー語の公用語化に反発し、ベンガル語を同格の国語とすることを求めたことがきっかけです。,reason,wikipedia_ja_1_言語_chunk_44,wikipedia_ja_1_言語,wikipedia_ja,44,gemini
少数派言語話者の不満をなだめるために用いられる政策の例を2つ挙げてください。,言語圏別に大きな自治権を与えたり、国家の公用語を複数制定したりするなどの政策が用いられます。,fact,wikipedia_ja_1_言語_chunk_44,wikipedia_ja_1_言語,wikipedia_ja,44,gemini
バングラデシュは、どのような経緯で独立しましたか？,東パキスタンでウルドゥー語の公用語化に反発するベンガル人が独立運動を起こし、最終的にバングラデシュとして独立しました。,fact,wikipedia_ja_1_言語_chunk_44,wikipedia_ja_1_言語,wikipedia_ja,44,gemini
ある国で少数言語を話す人々が不満を持っている場合、どのような対策が考えられますか？,その言語圏に自治権を与えたり、その言語を公用語の一つとして認めたりすることで、不満を和らげることができます。,application,wikipedia_ja_1_言語_chunk_44,wikipedia_ja_1_言語,wikipedia_ja,44,gemini
ベルギーにおける言語共同体はいつ設立されましたか？,ベルギーでは1970年に言語共同体が設立されました。,fact,wikipedia_ja_1_言語_chunk_45,wikipedia_ja_1_言語,wikipedia_ja,45,gemini
スイスが複数公用語制を採用した理由は何ですか？,1848年の憲法によって、それまでドイツ語のみであった公用語がドイツ語・フランス語・イタリア語の三公用語制となったことが理由です。,reason,wikipedia_ja_1_言語_chunk_45,wikipedia_ja_1_言語,wikipedia_ja,45,gemini
ベルギーとスイスにおける言語政策の違いは何ですか？,ベルギーは言語共同体による自治権を重視し、スイスは複数の公用語を制定しています。,comparison,wikipedia_ja_1_言語_chunk_45,wikipedia_ja_1_言語,wikipedia_ja,45,gemini
ベルギーの言語共同体の制度を参考に、多言語国家で自治権を強化する例を考えられますか？,少数言語話者の多い地域に、独自の文化・教育政策を決定できる言語共同体を設立することで、自治権を強化できます。,application,wikipedia_ja_1_言語_chunk_45,wikipedia_ja_1_言語,wikipedia_ja,45,gemini
インドで1956年以降に取られている政策は何ですか？,インドでは1956年以降、地理的な区分から同系統の言語を用いる地域へと州を再編する「言語州」政策が取られています。,fact,wikipedia_ja_1_言語_chunk_46,wikipedia_ja_1_言語,wikipedia_ja,46,gemini
国家における言語の構造はどのような三層構造になっていますか？,公用語、共通語、民族語（部族語、方言）の三層構造からなっています。,fact,wikipedia_ja_1_言語_chunk_46,wikipedia_ja_1_言語,wikipedia_ja,46,gemini
公用語と共通語、または三層全てが同じ言語である場合、言語の層の数はどうなりますか？,その分だけ層の数は減少します。,reason,wikipedia_ja_1_言語_chunk_46,wikipedia_ja_1_言語,wikipedia_ja,46,gemini
日本における言語の構造を例に挙げると、地方ではどのような言語が使われていますか？,各地方ではその地方の方言を使っています。,fact,wikipedia_ja_1_言語_chunk_46,wikipedia_ja_1_言語,wikipedia_ja,46,gemini
日本では、共通語と公用語はどのような関係にありますか？,日本では、共通語と公用語が同一であるため、公用語-方言の二層構造となっています。,fact,wikipedia_ja_1_言語_chunk_47,wikipedia_ja_1_言語,wikipedia_ja,47,gemini
アフリカ大陸の諸国家における言語構造の特徴は何ですか？,アフリカ大陸の諸国家においては、公用語、共通語、方言の三層構造が明確にあらわれています。,fact,wikipedia_ja_1_言語_chunk_47,wikipedia_ja_1_言語,wikipedia_ja,47,gemini
日本で標準語が使用されるのはどのような場合ですか？,他地方から来た人を相手にする場合、いわゆる標準語を使用することになります。,reason,wikipedia_ja_1_言語_chunk_47,wikipedia_ja_1_言語,wikipedia_ja,47,gemini
